t022, 17, 11
t022, 17, 12
t022, 17, 21
t022, 17, 31
t022, 18, 2
t022, 18, 10
t022, 19, 16
t022, 19, 35
t022, 20, 15
t022, 20, 26
t022, 20, 31
t022, 20, 39
t022, 21, 26
t022, 23, 13
t022, 23, 30
t022, 24, 4
t022, 24, 30
t022, 24, 38
t022, 26, 30
t022, 27, 9
t022, 27, 18
t022, 27, 29
t022, 27, 32
t022, 28, 3
t022, 29, 3
t022, 29, 9
t022, 29, 17
t022, 29, 20
t022, 29, 25
t022, 29, 26
t022, 29, 37
t022, 31, 38
t022, 32, 2
t022, 32, 3
t022, 32, 6
t022, 32, 22
t022, 32, 25
t022, 32, 27
t022, 33, 1
t022, 33, 10
t022, 33, 25
t022, 33, 27
t022, 33, 32
t022, 34, 10
t022, 35, 8
t022, 35, 17
t022, 35, 21
t022, 35, 25
t022, 35, 27
t022, 36, 6
t022, 36, 7
t022, 36, 8
t022, 36, 9
t022, 36, 25
t022, 36, 26
t022, 36, 37
t022, 36, 38
t022, 37, 20
t022, 37, 30
t022, 38, 22
t022, 39, 16
t022, 40, 5
t022, 40, 16
t022, 40, 33
t023, 1, 12
t023, 1, 29
t023, 2, 13
t023, 4, 18
t023, 4, 29
t023, 4, 30
t023, 5, 9
t023, 5, 23
t023, 6, 5
t023, 6, 9
t023, 6, 32
t023, 7, 15
t023, 7, 21
t023, 7, 23
t023, 7, 30
t023, 8, 6
t023, 9, 18
t023, 10, 22
t023, 11, 30
t023, 11, 33
t023, 12, 5
t023, 12, 8
t023, 12, 17
t023, 12, 25
t023, 13, 10
t023, 13, 17
t023, 13, 26
t023, 13, 35
t023, 13, 36
t023, 14, 22
t023, 14, 33
t023, 15, 29
t023, 15, 39
t023, 16, 1
t023, 16, 8
t023, 16, 17
t023, 17, 7
t023, 17, 9
t023, 17, 10
t023, 17, 11
t023, 17, 12
t023, 17, 21
t023, 17, 31
t023, 18, 2
t023, 18, 10
t023, 19, 16
t023, 19, 35
t023, 20, 26
t023, 20, 39
t023, 21, 26
t023, 21, 30
t023, 22, 15
t023, 23, 13
t023, 23, 30
t023, 23, 35
t023, 24, 4
t023, 24, 30
t023, 26, 5
t023, 26, 30
t023, 27, 9
t023, 27, 18
t023, 27, 23
t023, 27, 29
t023, 28, 3
t023, 28, 26
t023, 29, 3
t023, 29, 9
t023, 29, 15
t023, 29, 17
t023, 29, 20
t023, 29, 22
t023, 29, 25
t023, 29, 26
t023, 29, 31
t023, 29, 37
t023, 29, 38
t023, 30, 4
t023, 30, 24
t023, 30, 40
t023, 31, 38
t023, 32, 2
t023, 32, 3
t023, 32, 19
t023, 33, 1
t023, 33, 10
t023, 33, 25
t023, 33, 40
t023, 34, 10
t023, 35, 8
t023, 35, 17
t023, 35, 21
t023, 35, 25
t023, 35, 39
t023, 36, 6
t023, 36, 7
t023, 36, 8
t023, 36, 25
t023, 36, 26
t023, 36, 37
t023, 37, 20
t023, 37, 30
t023, 38, 22
t023, 39, 16
t023, 40, 5
t023, 40, 16
t023, 40, 18
t023, 40, 33
t024, 1, 12
t024, 1, 29
t024, 2, 13
t024, 4, 29
t024, 4, 30
t024, 5, 9
t024, 6, 9
t024, 6, 11
t024, 7, 15
t024, 7, 30
t024, 8, 6
t024, 8, 29
t024, 9, 18
t024, 9, 30
t024, 11, 30
t024, 11, 33
t024, 12, 6
t024, 12, 17
t024, 12, 25
t024, 12, 27
t024, 13, 10
t024, 13, 15
t024, 13, 17
t024, 13, 26
t024, 13, 35
t024, 13, 36
t024, 14, 22
t024, 14, 33
t024, 15, 29
t024, 16, 1
t024, 16, 8
t024, 16, 17
t024, 16, 19
t024, 16, 25
t024, 17, 7
t024, 17, 9
t024, 17, 10
t024, 17, 11
t024, 17, 12
t024, 17, 21
t024, 17, 31
t024, 18, 2
t024, 18, 10
t024, 18, 25
t024, 19, 16
t024, 19, 35
t024, 19, 37
t024, 20, 15
t024, 20, 26
t024, 20, 37
t024, 20, 39
t024, 21, 23
t024, 21, 26
t024, 21, 30
t024, 22, 15
t024, 22, 21
t024, 23, 13
t024, 23, 19
t024, 23, 30
t024, 23, 35
t024, 24, 4
t024, 24, 30
t024, 26, 5
t024, 27, 23
t024, 28, 19
t024, 28, 27
t024, 29, 3
t024, 29, 9
t024, 29, 15
t024, 29, 17
t024, 29, 22
t024, 29, 25
t024, 29, 26
t024, 29, 27
t024, 29, 31
t024, 29, 37
t024, 29, 38
t024, 30, 4
t024, 30, 22
t024, 30, 24
t024, 31, 38
t024, 32, 2
t024, 32, 19
t024, 33, 1
t024, 33, 5
t024, 33, 25
t024, 33, 40
t024, 34, 10
t024, 34, 25
t024, 34, 31
t024, 35, 17
t024, 35, 21
t024, 35, 25
t024, 35, 39
t024, 36, 6
t024, 36, 7
t024, 36, 8
t024, 36, 25
t024, 36, 26
t024, 36, 37
t024, 37, 20
t024, 38, 30
t024, 39, 38
t024, 40, 5
t024, 40, 16
t024, 40, 18
t024, 40, 25
t024, 40, 33
t025, 1, 12
t025, 1, 29
t025, 2, 29
t025, 3, 6
t025, 4, 30
t025, 5, 9
t025, 5, 15
t025, 5, 24
t025, 6, 11
t025, 6, 37
t025, 7, 21
t025, 7, 30
t025, 8, 6
t025, 8, 29
t025, 9, 18
t025, 9, 30
t025, 10, 27
t025, 10, 34
t025, 11, 1
t025, 11, 9
t025, 11, 21
t025, 11, 30
t025, 11, 33
t025, 12, 27
t025, 12, 37
t025, 13, 10
t025, 13, 26
t025, 13, 34
t025, 13, 36
t025, 14, 1
t025, 14, 22
t025, 14, 33
t025, 15, 26
t025, 15, 29
t025, 16, 1
t025, 16, 8
t025, 16, 17
t025, 16, 19
t025, 16, 25
t025, 17, 7
t025, 17, 9
t025, 17, 10
t025, 17, 11
t025, 17, 21
t025, 17, 31
t025, 17, 38
t025, 18, 2
t025, 18, 10
t025, 18, 12
t025, 18, 16
t025, 18, 25
t025, 18, 28
t025, 19, 16
t025, 19, 35
t025, 19, 37
t025, 20, 15
t025, 20, 16
t025, 20, 25
t025, 20, 37
t025, 20, 40
t025, 21, 30
t025, 22, 21
t025, 22, 27
t025, 23, 13
t025, 23, 19
t025, 23, 30
t025, 24, 4
t025, 24, 15
t025, 24, 28
t025, 24, 30
t025, 24, 37
t025, 24, 40
t025, 26, 5
t025, 26, 10
t025, 27, 23
t025, 28, 19
t025, 28, 27
t025, 28, 37
t025, 29, 3
t025, 29, 5
t025, 29, 9
t025, 29, 15
t025, 29, 17
t025, 29, 22
t025, 29, 26
t025, 29, 27
t025, 29, 35
t025, 29, 37
t025, 29, 38
t025, 30, 22
t025, 30, 31
t025, 31, 28
t025, 31, 32
t025, 31, 38
t025, 32, 19
t025, 32, 24
t025, 33, 1
t025, 33, 5
t025, 33, 17
t025, 34, 10
t025, 34, 19
t025, 34, 25
t025, 34, 31
t025, 35, 17
t025, 35, 21
t025, 35, 25
t025, 35, 39
t025, 36, 6
t025, 36, 7
t025, 36, 26
t025, 38, 6
t025, 38, 17
t025, 38, 30
t025, 39, 25
t025, 39, 38
t025, 40, 5
t025, 40, 25
t025, 40, 26
t025, 40, 33
t026, 1, 12
t026, 1, 17
t026, 1, 23
t026, 1, 29
t026, 2, 29
t026, 2, 37
t026, 3, 6
t026, 4, 21
t026, 4, 22
t026, 4, 30
t026, 5, 9
t026, 5, 15
t026, 5, 24
t026, 6, 5
t026, 6, 7
t026, 6, 11
t026, 6, 30
t026, 6, 37
t026, 7, 21
t026, 7, 30
t026, 7, 37
t026, 8, 6
t026, 8, 29
t026, 8, 39
t026, 9, 7
t026, 9, 18
t026, 9, 23
t026, 10, 9
t026, 10, 12
t026, 10, 27
t026, 10, 34
t026, 10, 40
t026, 11, 1
t026, 11, 28
t026, 11, 30
t026, 11, 33
t026, 12, 27
t026, 12, 37
t026, 13, 10
t026, 13, 16
t026, 13, 34
t026, 14, 1
t026, 14, 17
t026, 14, 22
t026, 15, 19
t026, 15, 26
t026, 15, 29
t026, 16, 1
t026, 16, 8
t026, 16, 17
t026, 16, 19
t026, 16, 25
t026, 17, 7
t026, 17, 8
t026, 17, 9
t026, 17, 10
t026, 17, 11
t026, 17, 21
t026, 17, 31
t026, 17, 38
t026, 18, 9
t026, 18, 10
t026, 18, 12
t026, 18, 16
t026, 18, 25
t026, 18, 28
t026, 18, 39
t026, 20, 15
t026, 20, 16
t026, 20, 25
t026, 20, 37
t026, 20, 40
t026, 21, 15
t026, 22, 14
t026, 22, 21
t026, 22, 27
t026, 23, 2
t026, 23, 13
t026, 23, 17
t026, 23, 19
t026, 23, 30
t026, 24, 4
t026, 24, 15
t026, 24, 28
t026, 24, 30
t026, 24, 37
t026, 24, 40
t026, 25, 17
t026, 26, 29
t026, 27, 23
t026, 28, 19
t026, 28, 37
t026, 28, 39
t026, 29, 3
t026, 29, 5
t026, 29, 9
t026, 29, 11
t026, 29, 15
t026, 29, 17
t026, 29, 22
t026, 29, 26
t026, 29, 35
t026, 29, 37
t026, 29, 38
t026, 30, 22
t026, 31, 26
t026, 31, 28
t026, 31, 32
t026, 31, 36
t026, 31, 38
t026, 32, 19
t026, 32, 24
t026, 33, 1
t026, 33, 5
t026, 33, 17
t026, 34, 10
t026, 34, 19
t026, 34, 25
t026, 34, 31
t026, 35, 17
t026, 35, 21
t026, 35, 25
t026, 36, 6
t026, 36, 7
t026, 36, 26
t026, 37, 3
t026, 38, 6
t026, 38, 17
t026, 38, 28
t026, 38, 30
t026, 39, 25
t026, 39, 38
t026, 40, 7
t026, 40, 12
t026, 40, 25
t026, 40, 26
t026, 40, 33
t027, 1, 6
t027, 1, 23
t027, 1, 29
t027, 1, 31
t027, 2, 21
t027, 2, 29
t027, 2, 37
t027, 4, 21
t027, 4, 22
t027, 5, 9
t027, 5, 16
t027, 5, 24
t027, 5, 31
t027, 6, 5
t027, 6, 7
t027, 6, 11
t027, 6, 30
t027, 7, 21
t027, 8, 6
t027, 8, 16
t027, 8, 29
t027, 9, 7
t027, 9, 18
t027, 9, 39
t027, 10, 9
t027, 10, 18
t027, 10, 34
t027, 10, 40
t027, 11, 28
t027, 11, 33
t027, 12, 27
t027, 12, 37
t027, 13, 10
t027, 13, 16
t027, 13, 34
t027, 14, 17
t027, 15, 20
t027, 15, 23
t027, 15, 29
t027, 15, 39
t027, 15, 40
t027, 16, 1
t027, 16, 8
t027, 16, 10
t027, 16, 17
t027, 16, 19
t027, 16, 23
t027, 16, 25
t027, 16, 27
t027, 17, 7
t027, 17, 8
t027, 17, 9
t027, 17, 10
t027, 17, 11
t027, 17, 31
t027, 17, 38
t027, 18, 9
t027, 18, 10
t027, 18, 16
t027, 18, 25
t027, 18, 26
t027, 18, 28
t027, 18, 39
t027, 19, 9
t027, 20, 15
t027, 20, 37
t027, 20, 39
t027, 22, 14
t027, 22, 27
t027, 23, 2
t027, 23, 13
t027, 23, 14
t027, 23, 17
t027, 23, 18
t027, 23, 19
t027, 24, 4
t027, 24, 15
t027, 24, 28
t027, 24, 30
t027, 25, 17
t027, 25, 38
t027, 26, 29
t027, 27, 6
t027, 27, 8
t027, 27, 19
t027, 27, 23
t027, 27, 28
t027, 28, 19
t027, 28, 39
t027, 29, 3
t027, 29, 5
t027, 29, 11
t027, 29, 15
t027, 29, 16
t027, 29, 17
t027, 29, 22
t027, 29, 26
t027, 29, 35
t027, 29, 37
t027, 29, 38
t027, 30, 15
t027, 31, 13
t027, 31, 26
t027, 31, 28
t027, 31, 32
t027, 31, 38
t027, 32, 24
t027, 33, 1
t027, 33, 17
t027, 34, 10
t027, 34, 19
t027, 34, 31
t027, 35, 17
t027, 35, 21
t027, 35, 25
t027, 36, 7
t027, 36, 26
t027, 37, 3
t027, 37, 18
t027, 37, 32
t027, 38, 1
t027, 38, 6
t027, 38, 17
t027, 38, 28
t027, 38, 30
t027, 39, 13
t027, 39, 25
t027, 39, 38
t027, 40, 7
t027, 40, 12
t027, 40, 25
t027, 40, 26
t027, 40, 28
t028, 1, 6
t028, 1, 8
t028, 1, 19
t028, 1, 23
t028, 2, 10
t028, 2, 21
t028, 2, 37
t028, 3, 13
t028, 3, 15
t028, 4, 21
t028, 5, 3
t028, 5, 16
t028, 5, 18
t028, 5, 26
t028, 5, 31
t028, 6, 5
t028, 6, 7
t028, 6, 30
t028, 7, 21
t028, 7, 34
t028, 8, 6
t028, 8, 15
t028, 8, 16
t028, 8, 29
t028, 9, 7
t028, 9, 18
t028, 9, 39
t028, 10, 12
t028, 10, 13
t028, 10, 18
t028, 10, 29
t028, 10, 31
t028, 10, 37
t028, 10, 40
t028, 11, 28
t028, 11, 33
t028, 12, 5
t028, 12, 16
t028, 12, 19
t028, 12, 27
t028, 12, 37
t028, 13, 10
t028, 13, 16
t028, 13, 34
t028, 14, 17
t028, 15, 20
t028, 15, 29
t028, 15, 39
t028, 16, 1
t028, 16, 2
t028, 16, 4
t028, 16, 8
t028, 16, 10
t028, 16, 17
t028, 16, 19
t028, 16, 23
t028, 16, 25
t028, 16, 27
t028, 16, 28
t028, 16, 36
t028, 17, 7
t028, 17, 9
t028, 17, 10
t028, 17, 11
t028, 17, 18
t028, 17, 31
t028, 17, 38
t028, 18, 3
t028, 18, 9
t028, 18, 16
t028, 18, 25
t028, 18, 26
t028, 18, 39
t028, 19, 9
t028, 20, 15
t028, 20, 23
t028, 20, 39
t028, 22, 6
t028, 22, 13
t028, 22, 14
t028, 22, 27
t028, 23, 2
t028, 23, 13
t028, 23, 14
t028, 23, 17
t028, 23, 18
t028, 23, 19
t028, 23, 35
t028, 24, 4
t028, 24, 11
t028, 24, 15
t028, 25, 28
t028, 26, 29
t028, 27, 6
t028, 27, 8
t028, 27, 19
t028, 27, 21
t028, 27, 23
t028, 27, 28
t028, 28, 19
t028, 29, 2
t028, 29, 3
t028, 29, 5
t028, 29, 6
t028, 29, 15
t028, 29, 16
t028, 29, 22
t028, 29, 25
t028, 29, 26
t028, 29, 35
t028, 29, 37
t028, 29, 38
t028, 30, 23
t028, 30, 26
t028, 31, 13
t028, 31, 26
t028, 31, 28
t028, 31, 38
t028, 32, 24
t028, 33, 1
t028, 33, 6
t028, 33, 17
t028, 34, 10
t028, 34, 15
t028, 34, 19
t028, 34, 26
t028, 34, 31
t028, 35, 25
t028, 36, 7
t028, 36, 26
t028, 36, 32
t028, 37, 3
t028, 37, 18
t028, 37, 32
t028, 38, 1
t028, 38, 6
t028, 38, 17
t028, 38, 28
t028, 38, 30
t028, 39, 13
t028, 39, 38
t028, 40, 7
t028, 40, 12
t028, 40, 26
t028, 40, 28
t029, 1, 8
t029, 1, 16
t029, 1, 19
t029, 2, 10
t029, 2, 21
t029, 2, 37
t029, 3, 13
t029, 3, 15
t029, 4, 21
t029, 5, 3
t029, 5, 16
t029, 5, 17
t029, 5, 24
t029, 5, 30
t029, 5, 39
t029, 6, 5
t029, 6, 28
t029, 6, 30
t029, 7, 34
t029, 8, 1
t029, 8, 6
t029, 8, 15
t029, 8, 16
t029, 8, 29
t029, 9, 7
t029, 9, 18
t029, 9, 39
t029, 10, 12
t029, 10, 13
t029, 10, 18
t029, 10, 37
t029, 10, 40
t029, 11, 8
t029, 11, 22
t029, 11, 26
t029, 11, 33
t029, 12, 5
t029, 12, 8
t029, 12, 16
t029, 12, 27
t029, 12, 37
t029, 13, 16
t029, 13, 34
t029, 14, 17
t029, 15, 2
t029, 15, 6
t029, 15, 20
t029, 15, 29
t029, 15, 39
t029, 16, 1
t029, 16, 2
t029, 16, 4
t029, 16, 8
t029, 16, 10
t029, 16, 20
t029, 16, 23
t029, 16, 25
t029, 16, 28
t029, 16, 32
t029, 16, 33
t029, 16, 34
t029, 16, 36
t029, 16, 37
t029, 17, 7
t029, 17, 9
t029, 17, 10
t029, 17, 11
t029, 17, 12
t029, 17, 15
t029, 17, 22
t029, 17, 28
t029, 17, 31
t029, 17, 38
t029, 18, 3
t029, 18, 9
t029, 18, 10
t029, 18, 16
t029, 18, 25
t029, 18, 26
t029, 18, 38
t029, 18, 39
t029, 19, 9
t029, 20, 3
t029, 20, 15
t029, 20, 39
t029, 21, 11
t029, 22, 3
t029, 22, 6
t029, 22, 13
t029, 22, 27
t029, 23, 2
t029, 23, 13
t029, 23, 14
t029, 23, 17
t029, 23, 18
t029, 23, 19
t029, 23, 35
t029, 24, 11
t029, 24, 13
t029, 24, 15
t029, 24, 16
t029, 25, 28
t029, 26, 13
t029, 26, 29
t029, 27, 6
t029, 27, 8
t029, 27, 25
t029, 27, 28
t029, 28, 8
t029, 28, 39
t029, 29, 2
t029, 29, 5
t029, 29, 6
t029, 29, 16
t029, 29, 18
t029, 29, 22
t029, 29, 25
t029, 29, 26
t029, 29, 28
t029, 29, 35
t029, 29, 37
t029, 29, 38
t029, 30, 12
t029, 30, 23
t029, 30, 26
t029, 31, 13
t029, 31, 28
t029, 32, 24
t029, 32, 36
t029, 32, 37
t029, 33, 6
t029, 34, 15
t029, 34, 24
t029, 34, 26
t029, 34, 31
t029, 35, 34
t029, 36, 26
t029, 36, 32
t029, 37, 18
t029, 37, 23
t029, 38, 1
t029, 38, 17
t029, 39, 38
t029, 40, 7
t029, 40, 12
t029, 40, 18
t029, 40, 26
t029, 40, 28
t030, 1, 8
t030, 1, 19
t030, 2, 10
t030, 2, 21
t030, 3, 7
t030, 3, 13
t030, 3, 15
t030, 4, 21
t030, 5, 16
t030, 5, 24
t030, 5, 30
t030, 6, 5
t030, 6, 28
t030, 7, 34
t030, 8, 1
t030, 8, 6
t030, 8, 15
t030, 8, 16
t030, 8, 26
t030, 8, 29
t030, 9, 1
t030, 9, 7
t030, 9, 18
t030, 10, 12
t030, 10, 13
t030, 10, 37
t030, 10, 40
t030, 11, 8
t030, 11, 22
t030, 11, 26
t030, 12, 5
t030, 12, 7
t030, 12, 8
t030, 12, 16
t030, 12, 18
t030, 12, 37
t030, 13, 16
t030, 13, 34
t030, 14, 11
t030, 14, 17
t030, 14, 18
t030, 15, 2
t030, 15, 6
t030, 15, 11
t030, 15, 13
t030, 15, 20
t030, 16, 1
t030, 16, 2
t030, 16, 4
t030, 16, 10
t030, 16, 20
t030, 16, 23
t030, 16, 25
t030, 16, 28
t030, 16, 32
t030, 16, 33
t030, 16, 36
t030, 16, 37
t030, 17, 10
t030, 17, 11
t030, 17, 12
t030, 17, 22
t030, 18, 7
t030, 18, 9
t030, 18, 10
t030, 18, 15
t030, 18, 16
t030, 18, 25
t030, 18, 26
t030, 18, 38
