t,src,snk
t097, 8, 19
t097, 8, 25
t097, 10, 4
t097, 10, 7
t097, 10, 11
t097, 10, 14
t097, 10, 16
t097, 10, 23
t097, 10, 28
t097, 11, 3
t097, 11, 17
t097, 11, 34
t097, 11, 38
t097, 12, 18
t097, 12, 27
t097, 12, 40
t097, 14, 37
t097, 15, 25
t097, 15, 34
t097, 18, 19
t097, 20, 8
t097, 20, 37
t097, 20, 40
t097, 21, 13
t097, 21, 19
t097, 22, 19
t097, 22, 23
t097, 22, 29
t097, 23, 1
t097, 24, 40
t097, 25, 6
t097, 25, 7
t097, 25, 18
t097, 25, 31
t097, 25, 32
t097, 26, 32
t097, 27, 3
t097, 27, 5
t097, 27, 8
t097, 27, 22
t097, 27, 35
t097, 27, 39
t097, 28, 3
t097, 28, 19
t097, 28, 21
t097, 28, 24
t097, 28, 25
t097, 28, 40
t097, 29, 26
t097, 29, 27
t097, 29, 34
t097, 30, 6
t097, 30, 15
t097, 30, 25
t097, 30, 29
t097, 31, 11
t097, 31, 15
t097, 32, 1
t097, 32, 36
t097, 32, 40
t097, 33, 19
t097, 33, 36
t097, 35, 9
t097, 35, 13
t097, 35, 28
t097, 36, 25
t097, 37, 10
t097, 37, 35
t097, 38, 23
t097, 38, 39
t097, 39, 18
t097, 40, 34
t098, 2, 4
t098, 2, 9
t098, 2, 14
t098, 2, 19
t098, 2, 21
t098, 2, 24
t098, 2, 26
t098, 2, 37
t098, 2, 40
t098, 3, 21
t098, 3, 40
t098, 4, 31
t098, 4, 32
t098, 5, 3
t098, 5, 9
t098, 5, 13
t098, 5, 15
t098, 5, 18
t098, 7, 3
t098, 7, 20
t098, 7, 33
t098, 8, 11
t098, 8, 19
t098, 8, 25
t098, 10, 4
t098, 10, 5
t098, 10, 7
t098, 10, 11
t098, 10, 16
t098, 10, 23
t098, 10, 28
t098, 10, 38
t098, 11, 2
t098, 11, 3
t098, 11, 34
t098, 11, 38
t098, 12, 23
t098, 12, 27
t098, 12, 40
t098, 14, 10
t098, 15, 9
t098, 15, 25
t098, 15, 34
t098, 20, 37
t098, 20, 40
t098, 21, 13
t098, 21, 19
t098, 22, 19
t098, 22, 23
t098, 22, 29
t098, 23, 1
t098, 23, 12
t098, 23, 40
t098, 25, 6
t098, 25, 7
t098, 25, 18
t098, 25, 28
t098, 25, 31
t098, 25, 34
t098, 26, 32
t098, 27, 3
t098, 27, 5
t098, 27, 8
t098, 27, 39
t098, 28, 7
t098, 28, 19
t098, 28, 20
t098, 28, 23
t098, 28, 24
t098, 28, 40
t098, 29, 1
t098, 29, 11
t098, 29, 27
t098, 29, 34
t098, 29, 37
t098, 30, 6
t098, 30, 15
t098, 30, 25
t098, 30, 29
t098, 32, 36
t098, 33, 19
t098, 33, 36
t098, 35, 2
t098, 35, 13
t098, 35, 19
t098, 35, 28
t098, 37, 7
t098, 37, 10
t098, 37, 20
t098, 37, 24
t098, 37, 34
t098, 37, 35
t098, 40, 34
t099, 2, 4
t099, 2, 9
t099, 2, 14
t099, 2, 21
t099, 2, 26
t099, 2, 39
t099, 4, 10
t099, 4, 26
t099, 4, 32
t099, 5, 3
t099, 5, 9
t099, 5, 15
t099, 5, 18
t099, 7, 28
t099, 8, 19
t099, 8, 25
t099, 10, 4
t099, 10, 5
t099, 10, 7
t099, 10, 11
t099, 10, 12
t099, 10, 16
t099, 10, 23
t099, 10, 34
t099, 10, 37
t099, 10, 38
t099, 11, 2
t099, 11, 3
t099, 11, 34
t099, 11, 38
t099, 11, 39
t099, 12, 23
t099, 12, 27
t099, 13, 9
t099, 14, 10
t099, 14, 27
t099, 15, 9
t099, 15, 25
t099, 16, 34
t099, 19, 32
t099, 20, 37
t099, 20, 40
t099, 21, 17
t099, 21, 19
t099, 22, 19
t099, 22, 20
t099, 22, 29
t099, 23, 1
t099, 23, 19
t099, 23, 40
t099, 25, 6
t099, 25, 7
t099, 25, 24
t099, 25, 28
t099, 25, 31
t099, 27, 3
t099, 27, 5
t099, 27, 8
t099, 27, 39
t099, 28, 7
t099, 28, 20
t099, 28, 23
t099, 28, 24
t099, 28, 32
t099, 28, 40
t099, 29, 34
t099, 30, 6
t099, 30, 15
t099, 30, 29
t099, 32, 40
t099, 33, 19
t099, 33, 27
t099, 35, 2
t099, 35, 13
t099, 35, 19
t099, 37, 10
t099, 37, 34
t099, 38, 3
t099, 40, 34
t100, 1, 8
t100, 2, 9
t100, 2, 14
t100, 2, 18
t100, 2, 20
t100, 2, 21
t100, 2, 23
t100, 4, 10
t100, 4, 26
t100, 4, 32
t100, 4, 37
t100, 5, 15
t100, 7, 28
t100, 8, 19
t100, 8, 25
t100, 10, 4
t100, 10, 7
t100, 10, 11
t100, 10, 12
t100, 10, 16
t100, 10, 21
t100, 10, 23
t100, 10, 34
t100, 10, 37
t100, 10, 38
t100, 11, 2
t100, 11, 3
t100, 11, 28
t100, 11, 34
t100, 11, 39
t100, 12, 23
t100, 13, 34
t100, 14, 4
t100, 14, 10
t100, 14, 27
t100, 15, 7
t100, 15, 9
t100, 15, 25
t100, 15, 27
t100, 15, 38
t100, 16, 19
t100, 16, 34
t100, 19, 32
t100, 20, 37
t100, 20, 40
t100, 21, 17
t100, 21, 19
t100, 21, 24
t100, 21, 39
t100, 22, 20
t100, 22, 29
t100, 23, 1
t100, 23, 19
t100, 23, 40
t100, 24, 29
t100, 24, 30
t100, 25, 6
t100, 25, 7
t100, 25, 28
t100, 27, 5
t100, 27, 8
t100, 27, 39
t100, 28, 24
t100, 28, 32
t100, 28, 40
t100, 29, 34
t100, 30, 6
t100, 30, 15
t100, 30, 21
t100, 30, 29
t100, 32, 35
t100, 33, 19
t100, 33, 27
t100, 35, 9
t100, 35, 19
t100, 37, 39
t100, 38, 3
t100, 38, 23
t100, 40, 26
t100, 40, 34
t101, 1, 8
t101, 1, 26
t101, 1, 29
t101, 1, 40
t101, 2, 3
t101, 2, 4
t101, 2, 14
t101, 2, 20
t101, 2, 23
t101, 2, 30
t101, 4, 10
t101, 4, 26
t101, 5, 21
t101, 6, 11
t101, 6, 23
t101, 6, 29
t101, 7, 28
t101, 8, 19
t101, 8, 25
t101, 10, 4
t101, 10, 7
t101, 10, 12
t101, 10, 14
t101, 10, 15
t101, 10, 16
t101, 10, 21
t101, 10, 23
t101, 10, 34
t101, 10, 37
t101, 10, 38
t101, 11, 2
t101, 11, 3
t101, 11, 28
t101, 11, 34
t101, 11, 39
t101, 12, 23
t101, 12, 25
t101, 13, 34
t101, 14, 4
t101, 14, 10
t101, 14, 27
t101, 15, 27
t101, 15, 38
t101, 17, 34
t101, 19, 32
t101, 20, 32
t101, 20, 37
t101, 21, 11
t101, 21, 17
t101, 21, 19
t101, 21, 24
t101, 21, 39
t101, 23, 1
t101, 23, 19
t101, 23, 40
t101, 24, 28
t101, 24, 29
t101, 24, 30
t101, 25, 6
t101, 25, 7
t101, 25, 28
t101, 26, 12
t101, 26, 28
t101, 27, 39
t101, 28, 40
t101, 30, 6
t101, 30, 15
t101, 30, 21
t101, 32, 35
t101, 33, 24
t101, 33, 27
t101, 35, 9
t101, 38, 3
t101, 38, 23
t101, 40, 22
t101, 40, 26
t101, 40, 34
t102, 1, 8
t102, 1, 11
t102, 1, 12
t102, 1, 23
t102, 1, 26
t102, 1, 29
t102, 1, 40
t102, 2, 14
t102, 2, 19
t102, 2, 20
t102, 2, 30
t102, 4, 10
t102, 4, 16
t102, 4, 35
t102, 5, 7
t102, 5, 21
t102, 6, 23
t102, 7, 28
t102, 8, 19
t102, 8, 25
t102, 10, 3
t102, 10, 7
t102, 10, 8
t102, 10, 12
t102, 10, 14
t102, 10, 15
t102, 10, 16
t102, 10, 18
t102, 10, 21
t102, 10, 23
t102, 10, 26
t102, 10, 34
t102, 10, 38
t102, 11, 2
t102, 11, 3
t102, 11, 28
t102, 11, 34
t102, 11, 39
t102, 12, 29
t102, 12, 35
t102, 14, 4
t102, 14, 10
t102, 15, 27
t102, 15, 38
t102, 17, 34
t102, 20, 4
t102, 20, 32
t102, 20, 37
t102, 21, 11
t102, 21, 13
t102, 21, 19
t102, 21, 24
t102, 21, 39
t102, 23, 1
t102, 23, 9
t102, 23, 12
t102, 23, 19
t102, 23, 39
t102, 24, 28
t102, 24, 30
t102, 25, 28
t102, 26, 12
t102, 26, 24
t102, 27, 2
t102, 27, 39
t102, 29, 15
t102, 30, 6
t102, 30, 15
t102, 30, 21
t102, 32, 35
t102, 33, 24
t102, 35, 9
t102, 38, 3
t102, 38, 23
t102, 38, 39
t102, 39, 3
t103, 1, 8
t103, 1, 11
t103, 1, 12
t103, 1, 23
t103, 1, 29
t103, 1, 40
t103, 2, 14
t103, 2, 19
t103, 2, 20
t103, 2, 30
t103, 4, 6
t103, 4, 16
t103, 4, 35
t103, 7, 10
t103, 7, 28
t103, 8, 19
t103, 10, 7
t103, 10, 12
t103, 10, 14
t103, 10, 15
t103, 10, 18
t103, 10, 21
t103, 10, 23
t103, 10, 26
t103, 10, 30
t103, 10, 34
t103, 10, 38
t103, 11, 2
t103, 11, 3
t103, 11, 30
t103, 11, 34
t103, 11, 39
t103, 12, 5
t103, 12, 29
t103, 12, 35
t103, 14, 4
t103, 14, 29
t103, 14, 37
t103, 15, 27
t103, 15, 38
t103, 17, 34
t103, 19, 21
t103, 20, 3
t103, 20, 4
t103, 20, 18
t103, 20, 32
t103, 20, 37
t103, 21, 9
t103, 21, 11
t103, 21, 13
t103, 21, 39
t103, 23, 1
t103, 23, 9
t103, 23, 12
t103, 24, 28
t103, 24, 30
t103, 25, 28
t103, 26, 12
t103, 26, 15
t103, 26, 24
t103, 27, 2
t103, 27, 26
t103, 29, 15
t103, 30, 9
t103, 30, 15
t103, 30, 28
t103, 32, 35
t103, 33, 9
t103, 33, 10
t103, 33, 24
t103, 33, 27
t103, 35, 9
t103, 36, 34
t103, 38, 23
t103, 38, 27
t103, 38, 39
t103, 39, 3
t104, 1, 8
t104, 1, 11
t104, 1, 12
t104, 1, 16
t104, 1, 23
t104, 1, 29
t104, 2, 14
t104, 2, 19
t104, 2, 30
t104, 4, 6
t104, 4, 10
t104, 4, 16
t104, 4, 35
t104, 5, 11
t104, 7, 10
t104, 7, 28
t104, 10, 7
t104, 10, 11
t104, 10, 12
t104, 10, 14
t104, 10, 18
t104, 10, 23
t104, 10, 26
t104, 10, 30
t104, 10, 34
t104, 10, 38
t104, 11, 30
t104, 11, 34
t104, 11, 39
t104, 12, 3
t104, 12, 5
t104, 12, 7
t104, 12, 14
t104, 12, 26
t104, 12, 29
t104, 12, 35
t104, 14, 34
t104, 14, 37
t104, 15, 27
t104, 15, 38
t104, 17, 9
t104, 18, 17
t104, 19, 21
t104, 20, 3
t104, 20, 4
t104, 20, 18
t104, 20, 32
t104, 20, 39
t104, 21, 9
t104, 21, 11
t104, 21, 39
t104, 23, 1
t104, 23, 9
t104, 23, 12
t104, 24, 15
t104, 24, 30
t104, 24, 34
t104, 26, 12
t104, 26, 24
t104, 27, 2
t104, 27, 5
t104, 27, 6
t104, 27, 26
t104, 27, 30
t104, 29, 15
t104, 30, 9
t104, 30, 15
t104, 32, 35
t104, 33, 9
t104, 33, 10
t104, 33, 24
t104, 33, 27
t104, 34, 36
t104, 36, 34
t104, 38, 23
t104, 38, 27
t104, 38, 39
t104, 39, 3
t105, 1, 11
t105, 1, 12
t105, 1, 16
t105, 1, 20
t105, 1, 23
t105, 1, 29
t105, 2, 19
t105, 2, 30
t105, 4, 6
t105, 4, 10
t105, 4, 16
t105, 4, 35
t105, 5, 11
t105, 5, 38
t105, 10, 7
t105, 10, 11
t105, 10, 14
t105, 10, 18
t105, 10, 34
t105, 10, 38
t105, 11, 30
t105, 11, 34
t105, 11, 39
t105, 12, 3
t105, 12, 5
t105, 12, 7
t105, 12, 14
t105, 12, 26
t105, 12, 29
t105, 12, 35
t105, 12, 36
t105, 14, 34
t105, 14, 37
t105, 17, 9
t105, 17, 14
t105, 17, 24
t105, 19, 21
t105, 19, 27
t105, 20, 3
t105, 20, 4
t105, 20, 18
t105, 20, 32
t105, 20, 39
t105, 21, 11
t105, 21, 22
t105, 21, 39
t105, 23, 9
t105, 24, 34
t105, 25, 30
t105, 26, 24
t105, 26, 30
t105, 26, 34
t105, 27, 5
t105, 27, 6
t105, 27, 8
t105, 27, 26
t105, 27, 30
t105, 30, 9
t105, 30, 15
t105, 33, 9
t105, 33, 10
t105, 33, 11
t105, 33, 24
t105, 33, 27
t105, 34, 36
t105, 36, 34
t105, 38, 39
t105, 40, 18
t106, 1, 16
t106, 1, 20
t106, 1, 23
t106, 1, 29
t106, 2, 19
t106, 2, 30
t106, 3, 1
t106, 3, 17
t106, 4, 10
t106, 4, 16
t106, 5, 38
t106, 10, 11
t106, 10, 16
t106, 11, 30
t106, 11, 34
t106, 11, 39
t106, 12, 5
t106, 12, 7
t106, 12, 13
t106, 12, 14
t106, 12, 26
t106, 12, 29
t106, 12, 35
t106, 12, 36
t106, 15, 24
t106, 17, 9
t106, 17, 14
t106, 17, 24
t106, 19, 3
t106, 19, 27
t106, 20, 4
t106, 20, 18
t106, 20, 32
t106, 21, 11
t106, 21, 13
t106, 21, 22
t106, 21, 39
t106, 23, 9
t106, 25, 27
t106, 25, 28
t106, 25, 30
t106, 25, 35
t106, 26, 9
t106, 26, 24
t106, 26, 30
t106, 26, 34
t106, 27, 5
t106, 27, 26
t106, 27, 30
t106, 27, 36
t106, 28, 25
t106, 30, 9
t106, 30, 25
t106, 31, 15
t106, 31, 20
t106, 33, 9
t106, 33, 11
t106, 33, 23
t106, 33, 27
t106, 35, 32
t106, 35, 34
t106, 36, 34
t106, 38, 23
t106, 38, 39
t106, 40, 18
t107, 1, 16
t107, 1, 20
t107, 1, 23
t107, 1, 29
t107, 2, 13
t107, 2, 18
t107, 2, 19
t107, 2, 30
t107, 3, 1
t107, 3, 17
t107, 4, 17
t107, 4, 26
t107, 5, 19
t107, 5, 38
t107, 6, 27
t107, 10, 11
t107, 10, 16
t107, 11, 34
t107, 11, 39
t107, 12, 5
t107, 12, 6
t107, 12, 7
t107, 12, 9
t107, 12, 14
t107, 12, 26
t107, 12, 29
t107, 12, 35
t107, 12, 36
t107, 14, 38
t107, 17, 14
t107, 19, 3
t107, 19, 17
t107, 20, 4
t107, 20, 18
t107, 20, 32
t107, 21, 11
t107, 21, 13
t107, 21, 14
t107, 21, 22
t107, 21, 39
t107, 23, 9
t107, 23, 37
t107, 24, 12
t107, 25, 5
t107, 25, 27
t107, 25, 28
t107, 25, 30
t107, 25, 35
t107, 26, 1
t107, 26, 2
t107, 26, 6
t107, 26, 9
t107, 26, 30
t107, 27, 5
t107, 27, 30
t107, 27, 36
t107, 28, 1
t107, 28, 25
t107, 28, 37
t107, 29, 15
t107, 29, 16
t107, 29, 35
t107, 30, 9
t107, 30, 25
t107, 30, 27
t107, 31, 5
t107, 31, 15
t107, 31, 20
t107, 33, 11
t107, 33, 23
t107, 33, 27
t107, 33, 31
t107, 35, 32
t107, 35, 34
t107, 36, 34
t107, 38, 1
t107, 38, 39
t107, 38, 40
t107, 39, 29
t107, 40, 18
t108, 1, 23
t108, 2, 13
t108, 2, 18
t108, 2, 19
t108, 2, 29
t108, 2, 30
t108, 3, 1
t108, 3, 17
t108, 3, 19
t108, 4, 17
t108, 4, 26
t108, 4, 37
t108, 5, 7
t108, 5, 19
t108, 6, 23
t108, 6, 27
t108, 7, 3
t108, 7, 8
t108, 11, 2
t108, 11, 34
t108, 12, 5
t108, 12, 6
t108, 12, 7
t108, 12, 9
t108, 12, 14
t108, 12, 17
t108, 12, 25
t108, 12, 36
t108, 12, 40
t108, 13, 25
t108, 19, 12
t108, 19, 17
t108, 20, 8
t108, 20, 18
t108, 21, 13
t108, 21, 14
t108, 21, 22
t108, 21, 39
t108, 23, 9
t108, 24, 12
t108, 24, 20
t108, 25, 5
t108, 25, 30
t108, 25, 35
t108, 26, 1
t108, 26, 2
t108, 27, 3
t108, 27, 5
t108, 27, 30
t108, 27, 36
t108, 28, 1
t108, 28, 25
t108, 28, 27
t108, 28, 37
t108, 29, 15
t108, 29, 23
t108, 30, 9
t108, 30, 25
t108, 30, 27
t108, 31, 5
t108, 31, 15
t108, 33, 11
t108, 33, 23
t108, 33, 24
t108, 33, 31
t108, 34, 26
t108, 37, 29
t108, 38, 1
t108, 38, 39
t108, 38, 40
t108, 39, 4
t108, 39, 7
t108, 39, 29
t108, 40, 18
t109, 1, 23
t109, 2, 8
t109, 2, 18
t109, 2, 29
t109, 2, 30
t109, 3, 19
t109, 3, 30
t109, 4, 26
t109, 4, 37
t109, 5, 7
t109, 6, 23
t109, 7, 3
t109, 7, 8
t109, 7, 13
t109, 7, 40
t109, 10, 14
t109, 11, 2
t109, 12, 6
t109, 12, 7
t109, 12, 9
t109, 12, 17
t109, 12, 25
t109, 12, 36
t109, 12, 40
t109, 18, 29
t109, 19, 12
t109, 19, 17
t109, 20, 8
t109, 20, 34
t109, 21, 14
t109, 21, 22
t109, 21, 39
t109, 24, 20
t109, 24, 26
t109, 25, 30
t109, 26, 2
t109, 27, 3
t109, 27, 5
t109, 27, 36
t109, 28, 1
t109, 28, 15
t109, 28, 27
t109, 29, 15
t109, 29, 23
t109, 30, 9
t109, 30, 25
t109, 31, 5
t109, 31, 6
t109, 31, 15
t109, 31, 20
t109, 32, 11
t109, 33, 11
t109, 33, 23
t109, 33, 24
t109, 33, 31
t109, 34, 26
t109, 34, 36
t109, 36, 8
t109, 38, 35
t109, 38, 37
t109, 38, 39
t109, 38, 40
t109, 39, 3
t109, 39, 4
t109, 39, 7
t109, 39, 16
t109, 39, 29
t109, 39, 37
t109, 40, 34
t110, 1, 23
t110, 2, 8
t110, 2, 29
t110, 2, 30
t110, 3, 9
t110, 3, 30
t110, 3, 33
t110, 4, 2
t110, 4, 19
t110, 4, 26
t110, 4, 37
t110, 7, 3
t110, 7, 8
t110, 7, 13
t110, 7, 35
t110, 7, 40
t110, 10, 14
t110, 10, 23
t110, 11, 23
t110, 12, 6
t110, 12, 7
t110, 12, 9
t110, 12, 17
t110, 12, 19
t110, 12, 25
t110, 12, 40
t110, 14, 26
t110, 19, 17
t110, 19, 36
t110, 20, 8
t110, 20, 34
t110, 21, 31
t110, 24, 1
t110, 24, 13
t110, 24, 17
t110, 24, 20
t110, 24, 26
t110, 24, 35
t110, 25, 18
t110, 25, 26
t110, 25, 27
t110, 25, 30
t110, 26, 25
t110, 27, 3
t110, 28, 1
t110, 28, 8
t110, 28, 15
t110, 28, 18
t110, 28, 25
t110, 28, 27
t110, 28, 30
t110, 29, 15
t110, 29, 23
t110, 30, 6
t110, 30, 15
t110, 30, 25
t110, 31, 5
t110, 31, 6
t110, 31, 20
t110, 32, 11
t110, 33, 11
t110, 33, 23
t110, 33, 31
t110, 34, 26
t110, 36, 7
t110, 36, 8
t110, 36, 39
t110, 38, 40
t110, 39, 4
t110, 39, 7
t110, 39, 13
t110, 39, 16
t110, 39, 29
t110, 39, 37
t111, 1, 23
t111, 3, 9
t111, 3, 18
t111, 3, 30
t111, 3, 33
t111, 4, 26
t111, 6, 21
t111, 7, 3
t111, 7, 8
t111, 7, 35
t111, 8, 11
t111, 9, 4
t111, 10, 23
t111, 11, 23
t111, 12, 7
t111, 12, 9
t111, 12, 18
t111, 12, 19
t111, 12, 20
t111, 12, 25
t111, 12, 30
t111, 12, 40
t111, 14, 26
t111, 19, 17
t111, 19, 33
t111, 20, 8
t111, 20, 34
t111, 21, 31
t111, 24, 1
t111, 24, 13
t111, 24, 17
t111, 24, 20
t111, 24, 22
t111, 24, 26
t111, 24, 35
t111, 24, 40
t111, 25, 26
t111, 25, 27
t111, 25, 30
t111, 25, 37
t111, 26, 25
t111, 27, 3
t111, 27, 28
t111, 27, 37
t111, 28, 1
t111, 28, 8
t111, 28, 15
t111, 28, 17
t111, 28, 18
t111, 28, 19
t111, 28, 20
t111, 28, 22
t111, 28, 25
t111, 28, 27
t111, 28, 30
t111, 29, 12
t111, 30, 5
t111, 30, 6
t111, 30, 15
t111, 30, 19
t111, 30, 25
t111, 30, 38
t111, 31, 5
t111, 31, 6
t111, 31, 20
t111, 31, 30
t111, 31, 37
t111, 31, 39
t111, 32, 8
t111, 32, 36
t111, 33, 11
t111, 33, 23
t111, 34, 6
t111, 34, 26
t111, 34, 27
t111, 34, 40
t111, 36, 7
t111, 36, 39
t111, 38, 40
t111, 39, 7
t111, 39, 13
t111, 39, 16
t111, 39, 37
t111, 39, 40
t112, 1, 2
t112, 1, 23
t112, 2, 26
t112, 3, 18
t112, 3, 30
t112, 3, 33
t112, 7, 3
t112, 7, 8
t112, 7, 35
t112, 8, 11
t112, 8, 17
t112, 10, 7
t112, 10, 8
t112, 10, 11
t112, 11, 14
t112, 12, 7
t112, 12, 9
t112, 12, 19
t112, 12, 20
t112, 12, 25
t112, 12, 30
t112, 12, 40
t112, 13, 9
t112, 13, 11
t112, 14, 26
t112, 16, 10
t112, 16, 24
t112, 16, 26
t112, 18, 25
t112, 19, 9
t112, 20, 31
t112, 20, 34
t112, 20, 37
t112, 24, 13
t112, 24, 20
t112, 24, 22
t112, 24, 26
t112, 24, 35
t112, 24, 36
t112, 25, 37
t112, 27, 3
t112, 27, 24
t112, 27, 28
t112, 27, 37
t112, 28, 1
t112, 28, 3
t112, 28, 8
t112, 28, 17
t112, 28, 18
t112, 28, 19
t112, 28, 20
t112, 28, 22
t112, 28, 25
t112, 28, 30
t112, 28, 39
t112, 30, 6
t112, 30, 15
t112, 30, 19
t112, 30, 20
t112, 30, 32
t112, 30, 38
t112, 31, 5
t112, 31, 6
t112, 31, 20
t112, 31, 30
t112, 31, 37
t112, 32, 8
t112, 32, 28
t112, 32, 36
t112, 33, 11
t112, 33, 23
t112, 34, 5
t112, 34, 6
t112, 34, 26
t112, 34, 27
t112, 34, 31
t112, 34, 40
t112, 36, 7
t112, 36, 39
t112, 38, 7
t112, 39, 13
t112, 39, 16
t112, 39, 37
t112, 39, 40
t113, 1, 2
t113, 2, 26
t113, 3, 18
t113, 3, 22
t113, 3, 33
t113, 5, 3
t113, 7, 8
t113, 7, 35
t113, 8, 11
t113, 8, 17
t113, 10, 7
t113, 10, 8
t113, 10, 11
t113, 11, 14
t113, 12, 7
t113, 12, 11
t113, 12, 19
t113, 12, 20
t113, 12, 22
t113, 12, 23
t113, 12, 25
t113, 12, 30
t113, 13, 9
t113, 16, 24
t113, 16, 28
t113, 17, 24
t113, 19, 9
t113, 20, 13
t113, 20, 27
t113, 20, 34
t113, 20, 37
t113, 22, 18
t113, 24, 3
t113, 24, 13
t113, 24, 21
t113, 24, 26
t113, 24, 35
t113, 24, 36
t113, 25, 22
t113, 25, 37
t113, 27, 3
t113, 27, 22
t113, 27, 24
t113, 27, 28
t113, 28, 1
t113, 28, 17
t113, 28, 19
t113, 28, 20
t113, 28, 22
t113, 28, 30
t113, 28, 39
t113, 29, 12
t113, 30, 6
t113, 30, 13
t113, 30, 19
t113, 30, 20
t113, 30, 29
t113, 30, 32
t113, 30, 37
t113, 31, 5
t113, 31, 6
t113, 31, 17
t113, 31, 19
t113, 31, 21
t113, 31, 37
t113, 32, 8
t113, 32, 28
t113, 32, 36
t113, 33, 13
t113, 33, 37
t113, 34, 5
t113, 34, 27
t113, 34, 31
t113, 36, 39
t113, 38, 7
t113, 38, 23
t113, 39, 37
t113, 39, 40
t113, 40, 17
t114, 2, 12
t114, 2, 25
t114, 3, 18
t114, 3, 22
t114, 3, 33
t114, 4, 24
t114, 5, 3
t114, 5, 13
t114, 6, 5
t114, 7, 8
t114, 7, 14
t114, 7, 35
t114, 8, 11
t114, 8, 17
t114, 9, 8
t114, 9, 10
t114, 9, 17
t114, 10, 2
t114, 10, 7
t114, 10, 11
t114, 10, 19
t114, 12, 7
t114, 12, 11
t114, 12, 19
t114, 12, 20
t114, 12, 22
t114, 12, 23
t114, 12, 25
t114, 12, 29
t114, 12, 30
t114, 12, 39
t114, 14, 7
t114, 15, 26
t114, 16, 19
t114, 17, 8
t114, 17, 24
t114, 17, 37
t114, 18, 7
t114, 18, 12
t114, 18, 34
t114, 20, 13
t114, 20, 27
t114, 20, 34
t114, 21, 31
t114, 22, 18
t114, 23, 12
t114, 23, 25
t114, 23, 29
t114, 23, 40
t114, 24, 3
t114, 24, 13
t114, 24, 21
t114, 24, 36
t114, 25, 22
t114, 25, 24
t114, 25, 37
t114, 26, 5
t114, 27, 24
t114, 27, 28
t114, 28, 1
t114, 28, 17
t114, 28, 19
t114, 28, 22
t114, 28, 37
t114, 28, 39
t114, 29, 12
t114, 30, 6
t114, 30, 13
t114, 30, 19
t114, 30, 20
t114, 30, 28
t114, 30, 29
t114, 30, 37
t114, 31, 5
t114, 31, 6
t114, 31, 8
t114, 31, 17
t114, 31, 19
t114, 31, 37
t114, 32, 8
t114, 32, 15
t114, 32, 28
t114, 32, 36
t114, 33, 13
t114, 38, 7
t114, 38, 23
t114, 38, 35
t114, 38, 39
t114, 39, 40
t114, 40, 17
t115, 4, 8
t115, 4, 24
t115, 4, 28
t115, 6, 5
t115, 7, 8
t115, 7, 14
t115, 7, 28
t115, 7, 35
t115, 8, 11
t115, 8, 17
t115, 9, 1
t115, 9, 8
t115, 9, 10
t115, 9, 17
t115, 10, 2
t115, 10, 7
t115, 10, 11
t115, 10, 15
t115, 10, 19
t115, 10, 23
t115, 10, 37
t115, 12, 11
t115, 12, 19
t115, 12, 20
t115, 12, 21
t115, 12, 22
t115, 12, 23
t115, 12, 29
t115, 12, 30
t115, 12, 39
t115, 14, 7
t115, 15, 24
t115, 15, 26
t115, 16, 19
t115, 17, 8
t115, 17, 10
t115, 17, 24
t115, 17, 27
t115, 17, 28
t115, 17, 29
t115, 17, 37
t115, 18, 7
t115, 18, 9
t115, 18, 12
t115, 18, 34
t115, 20, 12
t115, 20, 27
t115, 20, 34
t115, 21, 31
t115, 22, 18
t115, 22, 21
t115, 23, 12
t115, 23, 25
t115, 23, 27
t115, 23, 29
t115, 23, 32
t115, 23, 40
t115, 24, 21
t115, 24, 36
t115, 25, 24
t115, 26, 5
t115, 26, 15
t115, 27, 24
t115, 28, 19
t115, 28, 22
t115, 29, 12
t115, 29, 16
t115, 30, 6
t115, 30, 11
t115, 30, 13
t115, 30, 19
t115, 30, 20
t115, 30, 28
t115, 30, 29
t115, 30, 37
t115, 31, 5
t115, 31, 8
t115, 31, 11
t115, 31, 17
t115, 31, 20
t115, 31, 23
t115, 31, 37
t115, 32, 8
t115, 32, 15
t115, 32, 21
t115, 32, 36
t115, 33, 13
t115, 33, 27
t116, 3, 5
t116, 4, 8
t116, 4, 24
t116, 4, 28
t116, 4, 34
t116, 6, 5
t116, 6, 11
t116, 7, 8
t116, 7, 14
t116, 7, 28
t116, 7, 29
t116, 7, 35
t116, 8, 11
t116, 9, 1
t116, 9, 8
t116, 9, 10
t116, 9, 17
t116, 9, 26
t116, 9, 29
t116, 10, 2
t116, 10, 7
t116, 10, 11
t116, 10, 12
t116, 10, 15
t116, 10, 19
t116, 10, 23
t116, 10, 28
t116, 10, 37
t116, 12, 1
t116, 12, 4
t116, 12, 11
t116, 12, 19
t116, 12, 21
t116, 12, 22
t116, 12, 23
t116, 12, 29
t116, 12, 31
t116, 12, 37
t116, 12, 39
t116, 15, 24
t116, 17, 7
t116, 17, 8
t116, 17, 10
t116, 17, 13
t116, 17, 24
t116, 17, 27
t116, 17, 28
t116, 17, 29
t116, 17, 37
t116, 17, 40
t116, 18, 7
t116, 20, 12
t116, 20, 27
t116, 21, 22
t116, 21, 31
t116, 22, 21
t116, 23, 1
t116, 23, 6
t116, 23, 9
t116, 23, 12
t116, 23, 25
t116, 23, 27
t116, 23, 29
t116, 23, 32
t116, 23, 38
t116, 23, 40
t116, 25, 24
