t,src,snk
t143, 33, 27
t143, 33, 38
t143, 34, 2
t143, 34, 5
t143, 34, 8
t143, 34, 10
t143, 34, 13
t143, 34, 15
t143, 34, 16
t143, 34, 17
t143, 34, 26
t143, 34, 28
t143, 34, 37
t143, 34, 38
t143, 35, 10
t143, 35, 12
t143, 35, 13
t143, 35, 17
t143, 35, 18
t143, 35, 27
t143, 35, 28
t143, 35, 30
t143, 35, 39
t143, 36, 7
t143, 36, 12
t143, 36, 28
t143, 36, 30
t143, 36, 37
t143, 38, 10
t143, 38, 29
t143, 40, 18
t144, 1, 16
t144, 1, 31
t144, 2, 21
t144, 2, 28
t144, 2, 30
t144, 3, 20
t144, 3, 23
t144, 3, 27
t144, 6, 3
t144, 6, 16
t144, 6, 25
t144, 6, 31
t144, 7, 10
t144, 7, 25
t144, 7, 28
t144, 7, 30
t144, 8, 30
t144, 8, 32
t144, 8, 39
t144, 9, 1
t144, 9, 8
t144, 9, 10
t144, 9, 16
t144, 9, 24
t144, 9, 31
t144, 9, 38
t144, 10, 17
t144, 10, 18
t144, 10, 34
t144, 10, 35
t144, 11, 7
t144, 11, 8
t144, 11, 12
t144, 11, 17
t144, 11, 23
t144, 11, 25
t144, 11, 27
t144, 11, 34
t144, 11, 35
t144, 12, 8
t144, 12, 14
t144, 12, 25
t144, 12, 34
t144, 12, 38
t144, 13, 1
t144, 13, 15
t144, 13, 19
t144, 13, 27
t144, 14, 3
t144, 14, 28
t144, 14, 38
t144, 16, 24
t144, 16, 40
t144, 17, 21
t144, 17, 33
t144, 17, 39
t144, 18, 1
t144, 18, 3
t144, 18, 4
t144, 18, 8
t144, 18, 15
t144, 18, 16
t144, 18, 19
t144, 18, 21
t144, 18, 29
t144, 18, 30
t144, 18, 34
t144, 18, 38
t144, 20, 14
t144, 20, 25
t144, 21, 4
t144, 21, 10
t144, 21, 12
t144, 21, 17
t144, 21, 19
t144, 21, 22
t144, 21, 23
t144, 21, 27
t144, 21, 31
t144, 21, 37
t144, 21, 40
t144, 22, 5
t144, 22, 10
t144, 22, 12
t144, 22, 14
t144, 22, 15
t144, 22, 18
t144, 22, 23
t144, 22, 25
t144, 22, 26
t144, 22, 30
t144, 22, 32
t144, 22, 33
t144, 22, 34
t144, 22, 35
t144, 22, 37
t144, 22, 38
t144, 23, 29
t144, 24, 10
t144, 24, 23
t144, 24, 28
t144, 24, 30
t144, 24, 31
t144, 25, 7
t144, 25, 13
t144, 25, 30
t144, 26, 20
t144, 27, 4
t144, 27, 10
t144, 27, 13
t144, 27, 16
t144, 27, 18
t144, 27, 21
t144, 27, 22
t144, 27, 25
t144, 27, 29
t144, 27, 31
t144, 27, 32
t144, 27, 35
t144, 27, 36
t144, 28, 10
t144, 28, 17
t144, 28, 18
t144, 28, 25
t144, 28, 35
t144, 28, 38
t144, 29, 26
t144, 29, 39
t144, 30, 19
t144, 31, 4
t144, 31, 6
t144, 31, 20
t144, 32, 13
t144, 32, 14
t144, 32, 17
t144, 32, 23
t144, 32, 36
t144, 33, 2
t144, 33, 3
t144, 33, 9
t144, 33, 12
t144, 33, 13
t144, 33, 17
t144, 33, 18
t144, 33, 20
t144, 33, 23
t144, 33, 26
t144, 33, 27
t144, 33, 38
t144, 33, 39
t144, 34, 1
t144, 34, 16
t144, 34, 17
t144, 34, 20
t144, 34, 26
t144, 34, 37
t144, 35, 4
t144, 35, 10
t144, 35, 12
t144, 35, 13
t144, 35, 17
t144, 35, 18
t144, 35, 21
t144, 35, 30
t144, 35, 39
t144, 36, 1
t144, 36, 7
t144, 36, 12
t144, 36, 28
t144, 36, 30
t144, 38, 10
t144, 40, 18
t145, 1, 16
t145, 1, 27
t145, 1, 31
t145, 1, 39
t145, 2, 21
t145, 2, 28
t145, 2, 30
t145, 3, 20
t145, 3, 23
t145, 3, 27
t145, 5, 39
t145, 6, 12
t145, 6, 25
t145, 6, 31
t145, 6, 34
t145, 7, 10
t145, 7, 13
t145, 7, 25
t145, 7, 28
t145, 7, 30
t145, 8, 1
t145, 8, 37
t145, 9, 1
t145, 9, 8
t145, 9, 10
t145, 9, 16
t145, 9, 24
t145, 9, 31
t145, 9, 38
t145, 10, 4
t145, 10, 17
t145, 10, 18
t145, 10, 37
t145, 11, 8
t145, 11, 19
t145, 11, 23
t145, 11, 25
t145, 11, 26
t145, 11, 27
t145, 11, 35
t145, 12, 14
t145, 12, 27
t145, 13, 1
t145, 13, 15
t145, 13, 22
t145, 14, 28
t145, 16, 10
t145, 16, 24
t145, 16, 40
t145, 17, 16
t145, 17, 18
t145, 17, 21
t145, 17, 27
t145, 17, 33
t145, 17, 39
t145, 18, 2
t145, 18, 3
t145, 18, 8
t145, 18, 15
t145, 18, 16
t145, 18, 19
t145, 18, 21
t145, 18, 29
t145, 18, 30
t145, 18, 34
t145, 18, 38
t145, 20, 14
t145, 20, 21
t145, 20, 25
t145, 20, 32
t145, 21, 9
t145, 21, 10
t145, 21, 12
t145, 21, 17
t145, 21, 26
t145, 21, 27
t145, 21, 31
t145, 21, 35
t145, 21, 37
t145, 21, 40
t145, 22, 5
t145, 22, 10
t145, 22, 12
t145, 22, 14
t145, 22, 15
t145, 22, 18
t145, 22, 23
t145, 22, 25
t145, 22, 26
t145, 22, 30
t145, 22, 32
t145, 22, 33
t145, 22, 34
t145, 22, 35
t145, 22, 37
t145, 22, 38
t145, 24, 10
t145, 24, 23
t145, 24, 30
t145, 24, 31
t145, 24, 39
t145, 25, 7
t145, 25, 13
t145, 25, 28
t145, 25, 30
t145, 27, 4
t145, 27, 10
t145, 27, 16
t145, 27, 18
t145, 27, 22
t145, 27, 25
t145, 27, 29
t145, 27, 30
t145, 27, 35
t145, 28, 10
t145, 28, 17
t145, 28, 18
t145, 28, 38
t145, 29, 39
t145, 30, 38
t145, 31, 39
t145, 32, 14
t145, 32, 23
t145, 32, 31
t145, 32, 36
t145, 33, 2
t145, 33, 3
t145, 33, 9
t145, 33, 12
t145, 33, 13
t145, 33, 14
t145, 33, 17
t145, 33, 18
t145, 33, 20
t145, 33, 23
t145, 33, 26
t145, 33, 27
t145, 33, 29
t145, 33, 38
t145, 33, 39
t145, 34, 1
t145, 34, 16
t145, 34, 17
t145, 34, 20
t145, 34, 25
t145, 34, 37
t145, 35, 12
t145, 35, 13
t145, 35, 18
t145, 35, 30
t145, 35, 39
t145, 36, 1
t145, 36, 7
t145, 36, 12
t145, 36, 28
t145, 36, 30
t145, 38, 10
t145, 38, 36
t145, 40, 18
t146, 1, 5
t146, 1, 16
t146, 1, 27
t146, 1, 31
t146, 1, 39
t146, 2, 20
t146, 2, 21
t146, 2, 22
t146, 2, 28
t146, 2, 30
t146, 2, 40
t146, 3, 23
t146, 3, 27
t146, 4, 2
t146, 5, 24
t146, 5, 39
t146, 6, 25
t146, 6, 34
t146, 7, 4
t146, 7, 10
t146, 7, 13
t146, 7, 25
t146, 7, 28
t146, 7, 30
t146, 7, 31
t146, 8, 1
t146, 8, 5
t146, 9, 8
t146, 9, 16
t146, 9, 31
t146, 10, 4
t146, 10, 17
t146, 11, 8
t146, 11, 10
t146, 11, 19
t146, 11, 26
t146, 11, 27
t146, 12, 2
t146, 12, 10
t146, 12, 15
t146, 12, 18
t146, 12, 33
t146, 13, 1
t146, 13, 3
t146, 13, 14
t146, 13, 15
t146, 13, 22
t146, 14, 17
t146, 14, 28
t146, 15, 39
t146, 16, 10
t146, 16, 13
t146, 16, 24
t146, 16, 40
t146, 17, 16
t146, 17, 21
t146, 17, 24
t146, 17, 27
t146, 17, 28
t146, 17, 32
t146, 17, 33
t146, 17, 39
t146, 18, 2
t146, 18, 3
t146, 18, 8
t146, 18, 16
t146, 18, 19
t146, 18, 29
t146, 18, 30
t146, 18, 34
t146, 18, 38
t146, 18, 40
t146, 19, 17
t146, 19, 32
t146, 20, 14
t146, 20, 21
t146, 20, 31
t146, 20, 32
t146, 21, 9
t146, 21, 10
t146, 21, 12
t146, 21, 17
t146, 21, 26
t146, 21, 27
t146, 21, 31
t146, 21, 35
t146, 21, 37
t146, 21, 40
t146, 22, 5
t146, 22, 7
t146, 22, 10
t146, 22, 12
t146, 22, 14
t146, 22, 15
t146, 22, 18
t146, 22, 23
t146, 22, 25
t146, 22, 26
t146, 22, 29
t146, 22, 30
t146, 22, 32
t146, 22, 33
t146, 22, 34
t146, 22, 35
t146, 22, 37
t146, 22, 38
t146, 23, 14
t146, 24, 10
t146, 24, 23
t146, 24, 30
t146, 24, 31
t146, 24, 39
t146, 25, 7
t146, 25, 28
t146, 25, 30
t146, 25, 34
t146, 26, 2
t146, 26, 4
t146, 26, 31
t146, 26, 39
t146, 27, 4
t146, 27, 10
t146, 27, 16
t146, 27, 18
t146, 27, 22
t146, 27, 25
t146, 27, 29
t146, 27, 30
t146, 27, 35
t146, 28, 38
t146, 30, 5
t146, 30, 10
t146, 30, 11
t146, 30, 31
t146, 30, 35
t146, 30, 38
t146, 31, 11
t146, 31, 39
t146, 32, 14
t146, 32, 31
t146, 32, 36
t146, 33, 2
t146, 33, 3
t146, 33, 9
t146, 33, 12
t146, 33, 14
t146, 33, 17
t146, 33, 18
t146, 33, 19
t146, 33, 20
t146, 33, 23
t146, 33, 26
t146, 33, 29
t146, 34, 16
t146, 34, 17
t146, 34, 25
t146, 34, 37
t146, 35, 12
t146, 35, 30
t146, 35, 39
t146, 36, 1
t146, 36, 4
t146, 36, 8
t146, 36, 10
t146, 36, 12
t146, 36, 27
t146, 36, 28
t146, 36, 29
t146, 36, 30
t146, 38, 23
t146, 38, 26
t146, 38, 32
t146, 38, 33
t146, 38, 36
t146, 38, 39
t146, 40, 18
t147, 1, 12
t147, 1, 14
t147, 1, 18
t147, 1, 31
t147, 1, 39
t147, 2, 1
t147, 2, 20
t147, 2, 22
t147, 2, 28
t147, 2, 39
t147, 3, 23
t147, 3, 27
t147, 3, 39
t147, 5, 1
t147, 5, 24
t147, 5, 39
t147, 6, 25
t147, 6, 34
t147, 7, 3
t147, 7, 10
t147, 7, 25
t147, 7, 28
t147, 8, 1
t147, 8, 5
t147, 9, 8
t147, 9, 16
t147, 9, 31
t147, 10, 4
t147, 10, 17
t147, 11, 8
t147, 11, 10
t147, 11, 26
t147, 11, 27
t147, 12, 10
t147, 12, 15
t147, 12, 18
t147, 12, 33
t147, 13, 1
t147, 13, 3
t147, 13, 14
t147, 13, 15
t147, 13, 17
t147, 13, 28
t147, 13, 33
t147, 13, 39
t147, 14, 17
t147, 14, 28
t147, 15, 3
t147, 15, 7
t147, 15, 35
t147, 15, 36
t147, 15, 39
t147, 16, 3
t147, 16, 9
t147, 16, 10
t147, 16, 22
t147, 16, 40
t147, 17, 3
t147, 17, 5
t147, 17, 10
t147, 17, 21
t147, 17, 24
t147, 17, 27
t147, 17, 28
t147, 17, 32
t147, 17, 33
t147, 18, 2
t147, 18, 3
t147, 18, 8
t147, 18, 16
t147, 18, 29
t147, 18, 30
t147, 18, 31
t147, 18, 38
t147, 18, 40
t147, 19, 17
t147, 19, 32
t147, 19, 37
t147, 20, 14
t147, 20, 21
t147, 20, 31
t147, 20, 32
t147, 21, 2
t147, 21, 3
t147, 21, 9
t147, 21, 12
t147, 21, 26
t147, 21, 27
t147, 21, 31
t147, 21, 37
t147, 21, 40
t147, 22, 1
t147, 22, 2
t147, 22, 5
t147, 22, 6
t147, 22, 7
t147, 22, 10
t147, 22, 12
t147, 22, 14
t147, 22, 15
t147, 22, 18
t147, 22, 19
t147, 22, 20
t147, 22, 23
t147, 22, 25
t147, 22, 26
t147, 22, 29
t147, 22, 30
t147, 22, 32
t147, 22, 33
t147, 22, 34
t147, 22, 35
t147, 22, 38
t147, 22, 39
t147, 23, 14
t147, 23, 16
t147, 23, 22
t147, 24, 10
t147, 24, 23
t147, 24, 30
t147, 24, 39
t147, 25, 19
t147, 25, 30
t147, 25, 34
t147, 26, 2
t147, 26, 9
t147, 26, 31
t147, 26, 39
t147, 27, 4
t147, 27, 10
t147, 27, 16
t147, 27, 18
t147, 27, 22
t147, 27, 29
t147, 27, 30
t147, 30, 5
t147, 30, 10
t147, 30, 11
t147, 30, 38
t147, 31, 11
t147, 31, 13
t147, 31, 34
t147, 31, 39
t147, 32, 14
t147, 32, 26
t147, 32, 36
t147, 33, 1
t147, 33, 2
t147, 33, 9
t147, 33, 17
t147, 33, 18
t147, 33, 19
t147, 33, 20
t147, 33, 23
t147, 33, 26
t147, 33, 29
t147, 34, 5
t147, 34, 17
t147, 34, 25
t147, 34, 37
t147, 35, 15
t147, 35, 30
t147, 35, 39
t147, 36, 1
t147, 36, 4
t147, 36, 8
t147, 36, 10
t147, 36, 12
t147, 36, 25
t147, 36, 27
t147, 36, 28
t147, 36, 29
t147, 36, 30
t147, 38, 20
t147, 38, 23
t147, 38, 24
t147, 38, 26
t147, 38, 32
t147, 38, 33
t147, 38, 36
t147, 38, 39
t148, 1, 12
t148, 1, 14
t148, 1, 24
t148, 1, 31
t148, 2, 5
t148, 2, 10
t148, 2, 17
t148, 2, 23
t148, 2, 28
t148, 2, 34
t148, 3, 25
t148, 3, 27
t148, 3, 39
t148, 5, 1
t148, 5, 3
t148, 6, 3
t148, 6, 25
t148, 6, 34
t148, 7, 3
t148, 7, 11
t148, 7, 21
t148, 7, 24
t148, 7, 25
t148, 8, 10
t148, 8, 11
t148, 8, 34
t148, 9, 16
t148, 9, 31
t148, 9, 32
t148, 10, 4
t148, 10, 17
t148, 11, 8
t148, 11, 10
t148, 11, 26
t148, 11, 27
t148, 12, 10
t148, 12, 15
t148, 12, 33
t148, 12, 36
t148, 13, 1
t148, 13, 3
t148, 13, 11
t148, 13, 14
t148, 13, 15
t148, 13, 17
t148, 13, 20
t148, 13, 28
t148, 13, 39
t148, 14, 2
t148, 14, 17
t148, 14, 24
t148, 14, 28
t148, 15, 3
t148, 15, 11
t148, 15, 18
t148, 15, 34
t148, 15, 35
t148, 15, 36
t148, 15, 39
t148, 16, 34
t148, 16, 40
t148, 17, 3
t148, 17, 5
t148, 17, 10
t148, 17, 28
t148, 17, 32
t148, 17, 33
t148, 18, 2
t148, 18, 3
t148, 18, 5
t148, 18, 8
t148, 18, 9
t148, 18, 12
t148, 18, 16
t148, 18, 29
t148, 18, 30
t148, 18, 31
t148, 18, 38
t148, 18, 40
t148, 19, 7
t148, 19, 29
t148, 19, 32
t148, 20, 14
t148, 20, 21
t148, 20, 31
t148, 20, 32
t148, 21, 2
t148, 21, 3
t148, 21, 4
t148, 21, 9
t148, 21, 14
t148, 21, 26
t148, 21, 27
t148, 21, 37
t148, 21, 39
t148, 21, 40
t148, 22, 1
t148, 22, 2
t148, 22, 6
t148, 22, 7
t148, 22, 10
t148, 22, 11
t148, 22, 12
t148, 22, 14
t148, 22, 18
t148, 22, 19
t148, 22, 20
t148, 22, 23
t148, 22, 29
t148, 22, 30
t148, 22, 31
t148, 22, 32
t148, 22, 33
t148, 22, 34
t148, 22, 35
t148, 22, 38
t148, 22, 39
t148, 23, 14
t148, 23, 16
t148, 23, 22
t148, 24, 10
t148, 24, 30
t148, 24, 39
t148, 25, 19
t148, 25, 30
t148, 26, 2
t148, 26, 6
t148, 26, 9
t148, 26, 18
t148, 26, 31
t148, 26, 39
t148, 27, 3
t148, 27, 4
t148, 27, 14
t148, 27, 16
t148, 27, 21
t148, 27, 22
t148, 27, 29
t148, 28, 21
t148, 28, 38
t148, 30, 5
t148, 30, 10
t148, 30, 11
t148, 30, 19
t148, 30, 21
t148, 30, 38
t148, 31, 11
t148, 31, 13
t148, 31, 14
t148, 31, 34
t148, 32, 14
t148, 32, 21
t148, 33, 1
t148, 33, 2
t148, 33, 9
t148, 33, 17
t148, 33, 18
t148, 33, 19
t148, 33, 20
t148, 33, 23
t148, 33, 26
t148, 33, 29
t148, 33, 32
t148, 34, 5
t148, 34, 17
t148, 34, 25
t148, 35, 2
t148, 35, 12
t148, 35, 13
t148, 35, 15
t148, 35, 18
t148, 35, 20
t148, 35, 30
t148, 35, 39
t148, 36, 1
t148, 36, 3
t148, 36, 4
t148, 36, 8
t148, 36, 12
t148, 36, 25
t148, 36, 28
t148, 36, 29
t148, 36, 30
t148, 37, 19
t148, 37, 22
t148, 38, 20
t148, 38, 23
t148, 38, 24
t148, 38, 26
t148, 38, 32
t148, 38, 36
t148, 38, 39
t148, 39, 3
t148, 39, 15
t148, 40, 5
t148, 40, 6
t149, 1, 12
t149, 1, 14
t149, 1, 24
t149, 1, 31
t149, 2, 5
t149, 2, 10
t149, 2, 17
t149, 2, 23
t149, 2, 28
t149, 2, 34
t149, 3, 8
t149, 3, 10
t149, 3, 25
t149, 3, 27
t149, 3, 31
t149, 3, 38
t149, 5, 1
t149, 5, 3
t149, 5, 12
t149, 5, 15
t149, 5, 18
t149, 5, 20
t149, 5, 25
t149, 5, 29
t149, 6, 3
t149, 6, 25
t149, 6, 34
t149, 7, 3
t149, 7, 11
t149, 7, 19
t149, 7, 21
t149, 7, 24
t149, 7, 25
t149, 7, 32
t149, 7, 37
t149, 7, 39
t149, 7, 40
t149, 8, 10
t149, 8, 11
t149, 8, 34
t149, 9, 31
t149, 9, 32
t149, 10, 15
t149, 10, 17
t149, 11, 8
t149, 11, 10
t149, 12, 10
t149, 12, 33
t149, 12, 36
t149, 13, 1
t149, 13, 3
t149, 13, 11
t149, 13, 14
t149, 13, 15
t149, 13, 17
t149, 13, 20
t149, 13, 26
t149, 13, 28
t149, 13, 39
t149, 14, 3
t149, 14, 5
t149, 14, 8
t149, 14, 26
t149, 15, 17
t149, 15, 18
t149, 16, 34
t149, 17, 3
t149, 17, 11
t149, 17, 28
t149, 17, 32
t149, 18, 2
t149, 18, 5
t149, 18, 8
t149, 18, 9
t149, 18, 30
t149, 18, 31
t149, 18, 40
t149, 19, 7
t149, 20, 14
t149, 20, 21
t149, 20, 31
t149, 20, 32
t149, 21, 3
t149, 21, 4
t149, 21, 5
t149, 21, 9
t149, 21, 14
t149, 21, 15
t149, 21, 18
t149, 21, 26
t149, 21, 27
t149, 21, 28
t149, 21, 39
t149, 21, 40
t149, 22, 1
t149, 22, 2
t149, 22, 10
t149, 22, 11
t149, 22, 12
t149, 22, 18
t149, 22, 19
t149, 22, 20
t149, 22, 25
t149, 22, 29
t149, 22, 31
t149, 22, 32
t149, 22, 34
t149, 22, 35
t149, 22, 38
t149, 22, 39
t149, 22, 40
t149, 23, 4
t149, 23, 7
t149, 23, 14
t149, 23, 16
t149, 23, 22
t149, 23, 29
t149, 23, 38
t149, 24, 3
t149, 24, 10
t149, 24, 39
t149, 25, 6
t149, 25, 19
t149, 25, 39
t149, 26, 2
t149, 26, 5
t149, 26, 6
t149, 26, 18
t149, 26, 27
t149, 26, 31
t149, 26, 34
t149, 26, 39
t149, 27, 3
t149, 27, 4
t149, 27, 14
t149, 27, 16
t149, 27, 21
t149, 27, 23
t149, 27, 29
t149, 27, 32
t149, 28, 8
t149, 28, 14
t149, 28, 21
t149, 28, 33
t149, 28, 38
t149, 30, 5
t149, 30, 10
t149, 30, 11
t149, 30, 19
t149, 30, 21
t149, 30, 38
t149, 31, 4
t149, 31, 11
t149, 31, 12
t149, 31, 13
t149, 31, 14
t149, 31, 19
t149, 31, 34
t149, 32, 14
t149, 32, 21
t149, 33, 1
t149, 33, 2
t149, 33, 10
t149, 33, 12
t149, 33, 17
t149, 33, 18
t149, 33, 19
t149, 33, 20
t149, 33, 23
t149, 33, 26
t149, 33, 29
t149, 33, 32
t149, 33, 35
t149, 34, 5
t149, 34, 17
t149, 34, 21
t149, 34, 25
t149, 34, 31
t149, 35, 9
t149, 35, 12
t149, 35, 13
t149, 35, 15
t149, 35, 20
t149, 35, 24
t149, 35, 28
t149, 35, 39
t149, 36, 1
t149, 36, 2
t149, 36, 3
t149, 36, 4
t149, 36, 12
t149, 36, 21
t149, 36, 25
t149, 36, 28
t149, 36, 30
t149, 37, 19
t149, 37, 22
t149, 38, 7
t149, 38, 14
t149, 38, 20
t149, 38, 23
t149, 38, 24
t149, 38, 26
t149, 38, 36
t149, 38, 39
t149, 39, 3
t149, 39, 5
t149, 39, 12
t149, 39, 15
t149, 39, 23
t149, 39, 30
t149, 39, 38
t149, 40, 6
t149, 40, 31
t150, 1, 14
t150, 1, 24
t150, 1, 31
t150, 2, 10
t150, 2, 28
t150, 3, 10
t150, 3, 25
t150, 3, 28
t150, 3, 31
t150, 3, 38
t150, 5, 1
t150, 5, 7
t150, 5, 12
t150, 5, 15
t150, 5, 25
t150, 5, 28
t150, 5, 29
t150, 6, 25
t150, 6, 34
t150, 6, 40
t150, 7, 3
t150, 7, 11
t150, 7, 19
t150, 7, 21
t150, 7, 24
t150, 7, 25
t150, 7, 32
t150, 7, 33
t150, 7, 37
t150, 7, 39
t150, 7, 40
t150, 8, 10
t150, 9, 26
t150, 10, 15
t150, 10, 37
t150, 11, 3
t150, 11, 8
t150, 11, 10
t150, 11, 24
t150, 12, 10
t150, 13, 1
t150, 13, 11
t150, 13, 15
t150, 13, 17
t150, 13, 20
t150, 13, 26
t150, 13, 28
t150, 13, 31
t150, 13, 35
t150, 13, 39
t150, 14, 3
t150, 14, 5
t150, 15, 17
t150, 17, 3
t150, 17, 5
t150, 17, 11
t150, 17, 28
t150, 18, 2
t150, 18, 5
t150, 18, 9
t150, 18, 16
t150, 18, 23
t150, 18, 30
t150, 18, 31
t150, 18, 33
t150, 18, 40
t150, 19, 10
t150, 19, 28
t150, 20, 31
t150, 20, 32
t150, 21, 3
t150, 21, 4
t150, 21, 5
t150, 21, 7
t150, 21, 9
t150, 21, 15
t150, 21, 18
t150, 21, 26
t150, 21, 27
t150, 21, 32
t150, 21, 39
t150, 21, 40
t150, 22, 12
t150, 22, 15
t150, 22, 17
t150, 22, 34
t150, 22, 35
t150, 23, 7
t150, 23, 12
t150, 23, 14
t150, 23, 22
t150, 23, 29
t150, 23, 38
t150, 24, 5
t150, 24, 10
t150, 24, 39
t150, 25, 2
t150, 25, 6
t150, 25, 24
t150, 25, 34
t150, 25, 39
t150, 26, 2
t150, 26, 5
t150, 26, 6
t150, 26, 18
t150, 26, 27
t150, 26, 34
t150, 26, 39
t150, 26, 40
t150, 27, 2
t150, 27, 4
t150, 27, 14
t150, 27, 16
t150, 27, 21
t150, 27, 23
t150, 27, 25
t150, 27, 29
t150, 27, 32
t150, 28, 8
t150, 28, 10
t150, 28, 12
t150, 28, 14
t150, 28, 31
t150, 28, 33
t150, 28, 38
t150, 29, 16
t150, 29, 27
t150, 30, 3
t150, 30, 5
t150, 30, 10
t150, 30, 11
t150, 30, 16
t150, 30, 19
t150, 30, 21
t150, 30, 25
t150, 31, 4
t150, 31, 11
t150, 31, 12
t150, 31, 13
t150, 31, 14
t150, 31, 19
t150, 31, 34
t150, 32, 21
t150, 33, 1
t150, 33, 2
t150, 33, 10
t150, 33, 12
t150, 33, 17
t150, 33, 18
t150, 33, 19
t150, 33, 20
t150, 33, 22
t150, 33, 23
t150, 33, 25
t150, 33, 26
t150, 33, 29
t150, 33, 32
t150, 33, 35
t150, 33, 37
t150, 34, 5
t150, 34, 17
t150, 34, 21
t150, 34, 23
t150, 34, 25
t150, 34, 30
t150, 34, 31
t150, 34, 32
t150, 35, 9
t150, 35, 10
t150, 35, 12
t150, 35, 15
t150, 35, 20
t150, 35, 24
t150, 35, 28
t150, 35, 31
t150, 35, 36
t150, 35, 39
t150, 36, 2
t150, 36, 3
t150, 36, 12
t150, 36, 16
t150, 36, 21
t150, 36, 30
t150, 37, 13
t150, 37, 19
t150, 37, 22
t150, 38, 7
t150, 38, 14
t150, 38, 18
t150, 38, 20
t150, 38, 23
t150, 38, 24
t150, 38, 26
t150, 38, 36
t150, 38, 39
t150, 39, 3
t150, 39, 12
t150, 39, 23
t150, 39, 30
t150, 39, 38
t150, 40, 31
t151, 1, 8
t151, 1, 24
t151, 1, 25
t151, 1, 31
t151, 3, 10
t151, 3, 25
t151, 3, 28
t151, 5, 7
t151, 5, 15
t151, 5, 25
t151, 5, 28
t151, 5, 29
t151, 6, 17
t151, 6, 20
t151, 6, 25
t151, 6, 34
t151, 6, 40
t151, 7, 3
t151, 7, 11
t151, 7, 19
t151, 7, 21
t151, 7, 24
t151, 7, 25
t151, 7, 32
t151, 7, 33
t151, 7, 37
t151, 7, 39
t151, 7, 40
t151, 8, 10
t151, 8, 12
t151, 8, 39
t151, 9, 8
t151, 9, 15
t151, 9, 26
t151, 10, 3
t151, 10, 35
t151, 10, 37
t151, 11, 3
t151, 11, 8
t151, 11, 10
t151, 11, 33
t151, 12, 10
t151, 13, 11
t151, 13, 28
t151, 13, 35
t151, 13, 39
t151, 14, 5
t151, 15, 17
t151, 15, 32
t151, 15, 33
t151, 15, 40
t151, 17, 5
t151, 17, 11
t151, 17, 24
t151, 17, 28
t151, 18, 2
t151, 18, 5
t151, 18, 16
t151, 18, 23
t151, 18, 30
t151, 18, 31
t151, 18, 33
t151, 18, 40
t151, 19, 10
t151, 19, 28
t151, 20, 32
t151, 20, 38
t151, 21, 4
t151, 21, 5
t151, 21, 7
t151, 21, 25
t151, 21, 27
t151, 21, 32
t151, 22, 15
t151, 23, 6
t151, 23, 7
t151, 23, 9
t151, 23, 22
t151, 23, 28
t151, 23, 31
t151, 23, 32
t151, 24, 5
t151, 24, 39
t151, 25, 2
t151, 25, 6
t151, 25, 11
t151, 25, 24
t151, 25, 34
t151, 25, 39
t151, 26, 2
t151, 26, 5
t151, 26, 6
t151, 26, 9
t151, 26, 34
t151, 26, 39
t151, 26, 40
t151, 27, 4
t151, 27, 14
t151, 27, 16
t151, 27, 21
t151, 27, 25
t151, 27, 29
t151, 27, 32
t151, 28, 10
t151, 28, 12
t151, 28, 31
t151, 28, 33
t151, 28, 36
t151, 30, 3
t151, 30, 6
t151, 30, 7
t151, 30, 10
t151, 30, 11
t151, 30, 13
t151, 30, 15
t151, 30, 16
t151, 30, 25
t151, 30, 33
t151, 30, 34
t151, 31, 11
t151, 31, 12
t151, 31, 14
t151, 31, 19
t151, 31, 32
t151, 31, 34
t151, 32, 15
t151, 32, 21
t151, 33, 1
t151, 33, 2
t151, 33, 10
t151, 33, 12
t151, 33, 14
t151, 33, 18
t151, 33, 19
t151, 33, 20
t151, 33, 22
t151, 33, 23
t151, 33, 25
t151, 33, 26
t151, 33, 29
t151, 33, 32
t151, 33, 34
t151, 33, 35
t151, 33, 37
t151, 34, 4
t151, 34, 5
t151, 34, 17
t151, 34, 23
t151, 34, 25
t151, 34, 30
t151, 34, 31
t151, 34, 32
t151, 34, 37
t151, 35, 9
t151, 35, 12
t151, 35, 15
t151, 35, 20
t151, 35, 24
t151, 35, 28
t151, 35, 31
t151, 35, 36
t151, 35, 39
t151, 36, 2
t151, 36, 3
t151, 36, 12
t151, 36, 16
t151, 36, 21
t151, 36, 30
t151, 37, 13
t151, 37, 19
t151, 37, 22
t151, 37, 24
t151, 38, 29
t151, 38, 34
t151, 38, 36
t151, 38, 39
t151, 39, 12
t151, 39, 23
t151, 39, 27
t151, 39, 33
t151, 40, 29
t151, 40, 31
t152, 1, 8
t152, 1, 22
t152, 1, 24
t152, 1, 25
t152, 1, 31
t152, 2, 28
t152, 3, 5
t152, 3, 10
t152, 3, 28
t152, 4, 10
t152, 5, 7
t152, 5, 15
t152, 5, 18
t152, 5, 25
t152, 5, 28
t152, 6, 20
t152, 6, 25
t152, 6, 34
t152, 6, 40
t152, 7, 10
t152, 7, 11
t152, 7, 19
t152, 7, 24
t152, 7, 25
t152, 7, 31
t152, 7, 32
t152, 7, 33
t152, 7, 39
t152, 7, 40
t152, 8, 5
t152, 8, 12
t152, 8, 37
t152, 8, 39
t152, 9, 4
t152, 9, 8
t152, 9, 13
t152, 10, 3
t152, 10, 35
t152, 10, 37
t152, 11, 8
t152, 11, 10
t152, 11, 33
