t,src,snk
t022, 10, 23
t022, 10, 34
t022, 11, 3
t022, 11, 9
t022, 11, 34
t022, 12, 2
t022, 12, 26
t022, 12, 33
t022, 14, 1
t022, 14, 30
t022, 14, 32
t022, 15, 3
t022, 19, 15
t022, 19, 16
t022, 20, 21
t022, 21, 30
t022, 22, 23
t022, 23, 27
t022, 23, 35
t022, 23, 40
t022, 25, 24
t022, 26, 1
t022, 26, 28
t022, 26, 34
t022, 27, 3
t022, 27, 32
t022, 29, 14
t022, 31, 17
t022, 31, 23
t022, 32, 17
t022, 34, 25
t022, 35, 12
t022, 35, 23
t022, 36, 26
t022, 37, 35
t022, 37, 36
t022, 38, 12
t022, 40, 12
t022, 40, 17
t022, 40, 23
t022, 40, 25
t022, 40, 26
t023, 3, 19
t023, 3, 25
t023, 4, 22
t023, 4, 33
t023, 5, 15
t023, 5, 25
t023, 6, 7
t023, 6, 34
t023, 8, 19
t023, 9, 17
t023, 10, 3
t023, 10, 17
t023, 10, 23
t023, 11, 3
t023, 11, 9
t023, 11, 34
t023, 12, 2
t023, 12, 3
t023, 12, 33
t023, 14, 32
t023, 15, 3
t023, 19, 15
t023, 19, 16
t023, 19, 22
t023, 21, 30
t023, 22, 3
t023, 22, 23
t023, 22, 38
t023, 23, 27
t023, 23, 39
t023, 24, 28
t023, 25, 1
t023, 25, 19
t023, 26, 28
t023, 26, 37
t023, 27, 3
t023, 28, 15
t023, 29, 14
t023, 31, 17
t023, 31, 23
t023, 31, 24
t023, 32, 17
t023, 34, 7
t023, 34, 25
t023, 35, 12
t023, 35, 23
t023, 36, 26
t023, 37, 35
t023, 38, 12
t023, 40, 12
t023, 40, 17
t023, 40, 26
t024, 3, 30
t024, 4, 22
t024, 4, 33
t024, 5, 15
t024, 5, 25
t024, 6, 7
t024, 8, 19
t024, 9, 17
t024, 10, 8
t024, 10, 17
t024, 11, 3
t024, 11, 9
t024, 12, 2
t024, 12, 19
t024, 15, 3
t024, 17, 9
t024, 17, 22
t024, 17, 35
t024, 18, 8
t024, 19, 15
t024, 19, 16
t024, 19, 22
t024, 20, 35
t024, 21, 1
t024, 21, 30
t024, 22, 38
t024, 23, 27
t024, 23, 30
t024, 23, 40
t024, 24, 28
t024, 25, 1
t024, 25, 19
t024, 26, 28
t024, 26, 37
t024, 28, 15
t024, 29, 14
t024, 30, 4
t024, 31, 6
t024, 31, 23
t024, 31, 24
t024, 32, 17
t024, 34, 7
t024, 34, 25
t024, 35, 1
t024, 36, 26
t024, 36, 27
t024, 37, 35
t024, 38, 33
t024, 40, 17
t024, 40, 26
t025, 1, 12
t025, 1, 37
t025, 3, 2
t025, 4, 22
t025, 4, 33
t025, 5, 15
t025, 5, 25
t025, 6, 7
t025, 8, 19
t025, 9, 17
t025, 9, 30
t025, 10, 8
t025, 12, 2
t025, 12, 19
t025, 13, 19
t025, 15, 3
t025, 17, 9
t025, 17, 18
t025, 17, 35
t025, 18, 8
t025, 18, 20
t025, 18, 24
t025, 18, 28
t025, 19, 15
t025, 19, 22
t025, 20, 35
t025, 21, 1
t025, 21, 30
t025, 23, 27
t025, 23, 30
t025, 23, 40
t025, 24, 28
t025, 26, 37
t025, 28, 15
t025, 29, 5
t025, 29, 7
t025, 29, 14
t025, 29, 21
t025, 29, 25
t025, 31, 23
t025, 32, 17
t025, 34, 7
t025, 34, 25
t025, 35, 1
t025, 35, 15
t025, 36, 24
t025, 36, 37
t025, 37, 35
t025, 38, 33
t025, 40, 17
t025, 40, 26
t026, 3, 2
t026, 4, 22
t026, 4, 33
t026, 5, 15
t026, 5, 28
t026, 6, 7
t026, 8, 19
t026, 9, 17
t026, 9, 30
t026, 9, 37
t026, 10, 8
t026, 12, 8
t026, 12, 19
t026, 13, 24
t026, 14, 30
t026, 15, 34
t026, 17, 9
t026, 17, 18
t026, 17, 35
t026, 18, 24
t026, 18, 28
t026, 19, 15
t026, 19, 17
t026, 19, 31
t026, 20, 30
t026, 20, 35
t026, 21, 1
t026, 21, 30
t026, 23, 33
t026, 24, 22
t026, 24, 28
t026, 24, 38
t026, 26, 37
t026, 27, 9
t026, 28, 2
t026, 28, 3
t026, 28, 15
t026, 29, 5
t026, 29, 7
t026, 29, 13
t026, 29, 14
t026, 29, 21
t026, 32, 17
t026, 34, 7
t026, 34, 8
t026, 34, 25
t026, 35, 12
t026, 35, 15
t026, 36, 24
t026, 36, 28
t026, 36, 37
t026, 37, 30
t026, 38, 2
t026, 40, 17
t026, 40, 26
t026, 40, 30
t027, 3, 2
t027, 3, 13
t027, 4, 9
t027, 4, 22
t027, 4, 33
t027, 4, 36
t027, 5, 15
t027, 5, 28
t027, 6, 7
t027, 8, 19
t027, 9, 17
t027, 9, 26
t027, 9, 28
t027, 9, 30
t027, 9, 37
t027, 10, 8
t027, 10, 22
t027, 10, 28
t027, 12, 8
t027, 14, 30
t027, 14, 31
t027, 14, 35
t027, 15, 6
t027, 15, 24
t027, 15, 34
t027, 17, 16
t027, 17, 18
t027, 18, 24
t027, 18, 28
t027, 19, 17
t027, 19, 31
t027, 20, 30
t027, 21, 1
t027, 21, 30
t027, 23, 33
t027, 24, 22
t027, 24, 28
t027, 24, 33
t027, 26, 37
t027, 27, 9
t027, 28, 2
t027, 28, 3
t027, 28, 15
t027, 28, 26
t027, 29, 1
t027, 29, 5
t027, 29, 21
t027, 29, 26
t027, 29, 27
t027, 30, 37
t027, 32, 8
t027, 32, 17
t027, 32, 27
t027, 33, 38
t027, 34, 2
t027, 34, 7
t027, 34, 8
t027, 35, 12
t027, 35, 15
t027, 36, 28
t027, 36, 37
t027, 37, 30
t027, 38, 2
t027, 40, 17
t027, 40, 30
t027, 40, 35
t028, 2, 40
t028, 3, 2
t028, 3, 13
t028, 3, 22
t028, 4, 31
t028, 4, 33
t028, 4, 36
t028, 6, 7
t028, 6, 16
t028, 7, 19
t028, 9, 26
t028, 9, 28
t028, 9, 37
t028, 10, 5
t028, 10, 8
t028, 10, 22
t028, 12, 8
t028, 14, 30
t028, 14, 31
t028, 15, 6
t028, 15, 24
t028, 17, 16
t028, 17, 18
t028, 19, 31
t028, 20, 4
t028, 20, 30
t028, 21, 1
t028, 21, 7
t028, 21, 12
t028, 21, 30
t028, 21, 40
t028, 23, 33
t028, 24, 8
t028, 24, 28
t028, 24, 33
t028, 25, 28
t028, 26, 37
t028, 28, 3
t028, 28, 15
t028, 28, 26
t028, 29, 1
t028, 29, 5
t028, 29, 21
t028, 29, 26
t028, 29, 35
t028, 30, 37
t028, 31, 35
t028, 32, 8
t028, 32, 17
t028, 32, 27
t028, 33, 38
t028, 34, 2
t028, 34, 7
t028, 34, 27
t028, 35, 12
t028, 35, 15
t028, 36, 37
t028, 39, 6
t028, 40, 12
t028, 40, 17
t029, 2, 35
t029, 2, 40
t029, 3, 2
t029, 3, 13
t029, 3, 16
t029, 3, 22
t029, 3, 32
t029, 4, 31
t029, 4, 36
t029, 6, 7
t029, 6, 27
t029, 7, 19
t029, 7, 26
t029, 9, 26
t029, 9, 35
t029, 9, 37
t029, 10, 5
t029, 10, 8
t029, 10, 39
t029, 11, 1
t029, 14, 30
t029, 14, 31
t029, 15, 3
t029, 15, 6
t029, 15, 24
t029, 16, 7
t029, 17, 18
t029, 20, 30
t029, 21, 1
t029, 21, 7
t029, 21, 12
t029, 21, 30
t029, 21, 40
t029, 22, 10
t029, 22, 37
t029, 24, 8
t029, 24, 28
t029, 24, 33
t029, 25, 28
t029, 28, 1
t029, 28, 15
t029, 28, 26
t029, 29, 1
t029, 29, 5
t029, 29, 8
t029, 29, 21
t029, 29, 26
t029, 29, 35
t029, 30, 12
t029, 30, 23
t029, 30, 26
t029, 30, 37
t029, 31, 21
t029, 31, 26
t029, 31, 35
t029, 31, 40
t029, 32, 12
t029, 32, 27
t029, 33, 38
t029, 34, 7
t029, 34, 27
t029, 34, 36
t029, 35, 12
t029, 35, 15
t029, 37, 36
t029, 39, 6
t029, 40, 12
t029, 40, 17
t030, 2, 35
t030, 2, 40
t030, 3, 2
t030, 3, 13
t030, 3, 22
t030, 3, 32
t030, 4, 31
t030, 4, 36
t030, 6, 7
t030, 6, 27
t030, 7, 2
t030, 7, 19
t030, 7, 26
t030, 8, 1
t030, 8, 7
t030, 10, 5
t030, 10, 8
t030, 11, 1
t030, 14, 17
t030, 14, 31
t030, 15, 3
t030, 16, 7
t030, 17, 5
t030, 17, 18
t030, 19, 8
t030, 20, 30
t030, 21, 1
t030, 21, 5
t030, 21, 30
t030, 21, 40
t030, 22, 10
t030, 22, 37
t030, 24, 8
t030, 24, 28
t030, 24, 33
t030, 28, 1
t030, 28, 15
t030, 28, 26
t030, 29, 1
t030, 29, 5
t030, 29, 8
t030, 29, 21
t030, 29, 26
t030, 30, 12
t030, 30, 14
t030, 30, 23
t030, 30, 26
t030, 30, 37
t030, 31, 26
t030, 31, 35
t030, 32, 8
t030, 32, 12
t030, 32, 26
t030, 32, 27
t030, 33, 35
t030, 33, 38
t030, 34, 7
t030, 34, 27
t030, 34, 36
t030, 35, 23
t030, 37, 36
t030, 39, 6
t030, 39, 13
t030, 40, 1
t030, 40, 12
t030, 40, 17
t031, 2, 16
t031, 2, 35
t031, 3, 13
t031, 3, 22
t031, 3, 32
t031, 4, 31
t031, 4, 36
t031, 6, 7
t031, 6, 27
t031, 7, 2
t031, 7, 6
t031, 7, 12
t031, 7, 19
t031, 8, 7
t031, 8, 39
t031, 10, 5
t031, 10, 8
t031, 10, 18
t031, 14, 23
t031, 15, 3
t031, 16, 7
t031, 17, 5
t031, 17, 18
t031, 19, 8
t031, 19, 15
t031, 19, 37
t031, 20, 30
t031, 21, 5
t031, 21, 40
t031, 22, 37
t031, 23, 8
t031, 24, 28
t031, 28, 1
t031, 28, 15
t031, 28, 26
t031, 29, 1
t031, 29, 5
t031, 29, 8
t031, 29, 26
t031, 30, 4
t031, 30, 14
t031, 30, 23
t031, 30, 26
t031, 31, 17
t031, 31, 18
t031, 31, 26
t031, 31, 35
t031, 31, 37
t031, 32, 8
t031, 32, 12
t031, 34, 3
t031, 34, 5
t031, 34, 7
t031, 34, 27
t031, 34, 30
t031, 34, 36
t031, 37, 36
t031, 38, 13
t031, 39, 6
t031, 39, 13
t031, 40, 17
t031, 40, 36
t032, 1, 23
t032, 2, 16
t032, 2, 23
t032, 2, 35
t032, 3, 2
t032, 3, 13
t032, 3, 22
t032, 3, 32
t032, 4, 36
t032, 5, 31
t032, 6, 27
t032, 6, 35
t032, 7, 2
t032, 7, 6
t032, 7, 12
t032, 7, 19
t032, 7, 28
t032, 7, 37
t032, 8, 39
t032, 10, 5
t032, 10, 18
t032, 14, 12
t032, 14, 22
t032, 14, 23
t032, 15, 3
t032, 15, 37
t032, 16, 1
t032, 16, 7
t032, 17, 5
t032, 17, 37
t032, 19, 1
t032, 19, 4
t032, 19, 8
t032, 19, 15
t032, 19, 37
t032, 20, 15
t032, 20, 30
t032, 21, 25
t032, 25, 19
t032, 26, 12
t032, 26, 18
t032, 27, 33
t032, 28, 1
t032, 28, 15
t032, 28, 26
t032, 29, 5
t032, 29, 8
t032, 30, 4
t032, 30, 14
t032, 30, 23
t032, 30, 26
t032, 30, 28
t032, 31, 17
t032, 31, 18
t032, 31, 26
t032, 31, 35
t032, 31, 37
t032, 32, 8
t032, 32, 12
t032, 34, 4
t032, 34, 7
t032, 34, 16
t032, 34, 19
t032, 34, 27
t032, 34, 35
t032, 36, 37
t032, 37, 36
t032, 38, 13
t032, 39, 6
t032, 40, 17
t032, 40, 36
t033, 1, 4
t033, 2, 16
t033, 2, 23
t033, 2, 35
t033, 3, 2
t033, 3, 13
t033, 4, 16
t033, 5, 24
t033, 5, 25
t033, 5, 31
t033, 6, 27
t033, 6, 35
t033, 7, 2
t033, 7, 6
t033, 7, 12
t033, 7, 19
t033, 7, 28
t033, 7, 37
t033, 8, 39
t033, 9, 30
t033, 9, 38
t033, 10, 5
t033, 10, 18
t033, 11, 18
t033, 12, 31
t033, 14, 12
t033, 14, 22
t033, 14, 23
t033, 14, 26
t033, 14, 27
t033, 14, 32
t033, 15, 3
t033, 15, 37
t033, 16, 7
t033, 17, 16
t033, 17, 37
t033, 19, 1
t033, 19, 4
t033, 19, 8
t033, 19, 15
t033, 19, 16
t033, 20, 15
t033, 20, 30
t033, 21, 25
t033, 21, 27
t033, 21, 36
t033, 22, 19
t033, 22, 38
t033, 25, 19
t033, 26, 12
t033, 26, 18
t033, 27, 11
t033, 27, 33
t033, 29, 5
t033, 30, 4
t033, 30, 14
t033, 30, 26
t033, 30, 28
t033, 31, 1
t033, 31, 26
t033, 31, 35
t033, 31, 36
t033, 31, 37
t033, 32, 8
t033, 32, 12
t033, 34, 4
t033, 34, 16
t033, 34, 19
t033, 34, 22
t033, 34, 25
t033, 34, 27
t033, 34, 35
t033, 36, 37
t033, 37, 11
t033, 37, 13
t033, 37, 36
t033, 38, 5
t033, 38, 13
t034, 1, 4
t034, 2, 16
t034, 2, 23
t034, 2, 35
t034, 3, 2
t034, 3, 13
t034, 3, 28
t034, 4, 16
t034, 5, 24
t034, 5, 25
t034, 5, 31
t034, 5, 35
t034, 5, 37
t034, 6, 7
t034, 6, 15
t034, 6, 27
t034, 6, 35
t034, 7, 2
t034, 7, 12
t034, 7, 19
t034, 7, 25
t034, 7, 28
t034, 7, 37
t034, 8, 9
t034, 9, 38
t034, 10, 5
t034, 10, 13
t034, 12, 31
t034, 14, 23
t034, 14, 26
t034, 14, 27
t034, 14, 32
t034, 17, 16
t034, 17, 37
t034, 18, 28
t034, 19, 1
t034, 19, 4
t034, 19, 8
t034, 19, 15
t034, 19, 16
t034, 19, 17
t034, 20, 6
t034, 20, 15
t034, 20, 30
t034, 21, 27
t034, 21, 28
t034, 21, 36
t034, 22, 38
t034, 23, 28
t034, 24, 3
t034, 26, 12
t034, 26, 40
t034, 27, 11
t034, 27, 33
t034, 29, 5
t034, 29, 17
t034, 30, 4
t034, 30, 14
t034, 30, 18
t034, 30, 28
t034, 31, 1
t034, 31, 25
t034, 31, 26
t034, 31, 35
t034, 31, 36
t034, 31, 37
t034, 32, 2
t034, 32, 8
t034, 32, 12
t034, 33, 24
t034, 34, 19
t034, 34, 22
t034, 34, 25
t034, 34, 27
t034, 34, 35
t034, 37, 22
t034, 37, 24
t034, 38, 5
t035, 1, 4
t035, 1, 15
t035, 2, 16
t035, 2, 35
t035, 3, 13
t035, 5, 6
t035, 5, 22
t035, 5, 24
t035, 5, 25
t035, 5, 31
t035, 6, 7
t035, 6, 15
t035, 6, 27
t035, 6, 32
t035, 7, 12
t035, 7, 25
t035, 8, 9
t035, 9, 38
t035, 10, 5
t035, 10, 13
t035, 14, 18
t035, 14, 23
t035, 14, 26
t035, 14, 27
t035, 14, 32
t035, 16, 17
t035, 16, 36
t035, 16, 39
t035, 17, 16
t035, 17, 37
t035, 18, 24
t035, 18, 28
t035, 19, 4
t035, 19, 8
t035, 19, 15
t035, 19, 16
t035, 19, 17
t035, 20, 6
t035, 20, 15
t035, 20, 30
t035, 21, 28
t035, 21, 36
t035, 22, 3
t035, 22, 10
t035, 23, 1
t035, 23, 28
t035, 23, 40
t035, 26, 12
t035, 26, 17
t035, 26, 40
t035, 27, 1
t035, 27, 5
t035, 27, 9
t035, 27, 33
t035, 29, 1
t035, 29, 16
t035, 29, 17
t035, 29, 22
t035, 29, 40
t035, 30, 14
t035, 30, 18
t035, 30, 23
t035, 30, 26
t035, 30, 28
t035, 31, 32
t035, 31, 35
t035, 31, 36
t035, 32, 2
t035, 32, 5
t035, 32, 8
t035, 32, 9
t035, 32, 12
t035, 33, 24
t035, 34, 8
t035, 34, 22
t035, 34, 27
t035, 34, 35
t035, 35, 4
t035, 36, 35
t035, 37, 24
t035, 37, 28
t035, 37, 34
t035, 38, 5
t035, 39, 16
t036, 1, 4
t036, 1, 15
t036, 1, 17
t036, 1, 39
t036, 2, 16
t036, 3, 13
t036, 5, 22
t036, 5, 24
t036, 5, 31
t036, 6, 1
t036, 6, 2
t036, 6, 7
t036, 6, 15
t036, 6, 27
t036, 6, 32
t036, 7, 12
t036, 7, 32
t036, 8, 7
t036, 8, 9
t036, 9, 18
t036, 9, 38
t036, 10, 13
t036, 10, 17
t036, 11, 15
t036, 14, 18
t036, 14, 23
t036, 14, 27
t036, 14, 32
t036, 15, 10
t036, 16, 17
t036, 16, 36
t036, 16, 39
t036, 17, 16
t036, 17, 37
t036, 18, 24
t036, 18, 25
t036, 18, 28
t036, 18, 40
t036, 19, 4
t036, 19, 16
t036, 19, 17
t036, 20, 6
t036, 20, 15
t036, 21, 36
t036, 22, 3
t036, 22, 9
t036, 22, 10
t036, 22, 24
t036, 23, 1
t036, 23, 28
t036, 23, 40
t036, 25, 28
t036, 26, 12
t036, 26, 17
t036, 26, 40
t036, 27, 5
t036, 29, 1
t036, 29, 8
t036, 29, 16
t036, 29, 17
t036, 29, 22
t036, 30, 14
t036, 30, 15
t036, 30, 23
t036, 30, 26
t036, 31, 35
t036, 31, 36
t036, 32, 5
t036, 32, 8
t036, 32, 9
t036, 32, 12
t036, 33, 24
t036, 33, 35
t036, 34, 8
t036, 34, 22
t036, 34, 27
t036, 35, 4
t036, 36, 35
t036, 37, 28
t036, 37, 34
t036, 38, 30
t036, 39, 4
t036, 39, 13
t036, 39, 16
t037, 1, 4
t037, 1, 17
t037, 1, 39
t037, 2, 16
t037, 3, 13
t037, 4, 13
t037, 5, 8
t037, 5, 10
t037, 5, 24
t037, 5, 31
t037, 6, 1
t037, 6, 2
t037, 6, 7
t037, 6, 32
t037, 7, 12
t037, 7, 32
t037, 8, 7
t037, 8, 19
t037, 9, 15
t037, 9, 18
t037, 10, 13
t037, 10, 17
t037, 10, 32
t037, 11, 15
t037, 14, 18
t037, 14, 30
t037, 15, 10
t037, 16, 17
t037, 16, 36
t037, 16, 39
t037, 17, 16
t037, 18, 24
t037, 18, 25
t037, 18, 28
t037, 18, 40
t037, 19, 10
t037, 19, 16
t037, 19, 17
t037, 19, 22
t037, 19, 24
t037, 19, 28
t037, 19, 31
t037, 20, 6
t037, 20, 15
t037, 20, 21
t037, 22, 3
t037, 22, 9
t037, 22, 10
t037, 23, 1
t037, 23, 28
t037, 23, 31
t037, 23, 35
t037, 23, 40
t037, 24, 8
t037, 25, 28
t037, 26, 17
t037, 27, 5
t037, 27, 10
t037, 29, 1
t037, 29, 8
t037, 29, 16
t037, 29, 17
t037, 30, 14
t037, 30, 15
t037, 30, 23
t037, 30, 25
t037, 32, 9
t037, 32, 12
t037, 32, 22
t037, 33, 24
t037, 33, 35
t037, 33, 36
t037, 34, 22
t037, 35, 13
t037, 35, 17
t037, 37, 23
t037, 39, 11
t037, 39, 13
t037, 39, 36
t038, 1, 4
t038, 1, 17
t038, 1, 30
t038, 1, 39
t038, 2, 16
t038, 2, 24
t038, 3, 13
t038, 3, 25
t038, 5, 8
t038, 5, 10
t038, 5, 31
t038, 6, 1
t038, 6, 2
t038, 6, 5
t038, 6, 7
t038, 6, 23
t038, 6, 32
t038, 7, 12
t038, 7, 32
t038, 8, 9
t038, 8, 12
t038, 9, 1
t038, 9, 18
t038, 9, 31
t038, 10, 18
t038, 10, 19
t038, 10, 32
t038, 14, 15
t038, 14, 17
t038, 14, 18
t038, 14, 30
t038, 16, 17
t038, 16, 36
t038, 16, 39
t038, 17, 16
t038, 18, 25
t038, 18, 40
t038, 19, 5
t038, 19, 10
t038, 19, 16
t038, 19, 17
t038, 19, 22
t038, 19, 24
t038, 19, 28
t038, 19, 31
t038, 19, 40
t038, 20, 6
t038, 20, 15
t038, 20, 25
t038, 20, 34
t038, 22, 3
t038, 22, 10
t038, 22, 23
t038, 23, 28
t038, 23, 31
t038, 23, 35
t038, 23, 40
t038, 24, 11
t038, 24, 30
t038, 25, 28
t038, 26, 17
t038, 26, 35
t038, 27, 5
t038, 27, 10
t038, 27, 17
t038, 27, 28
t038, 28, 15
t038, 29, 1
t038, 29, 8
t038, 29, 16
t038, 29, 26
t038, 30, 14
t038, 30, 15
t038, 30, 25
t038, 30, 39
t038, 33, 24
t038, 33, 25
t038, 33, 35
t038, 33, 36
t038, 34, 19
t038, 34, 22
t038, 34, 36
t038, 35, 13
t038, 37, 23
t038, 39, 11
t038, 39, 24
t038, 39, 36
t038, 40, 7
t039, 1, 4
t039, 1, 17
t039, 1, 18
t039, 1, 24
t039, 1, 30
t039, 1, 39
t039, 2, 24
t039, 4, 22
t039, 5, 8
t039, 5, 10
t039, 5, 27
t039, 6, 2
t039, 6, 5
t039, 6, 7
t039, 6, 23
t039, 6, 27
t039, 7, 1
t039, 7, 12
t039, 7, 17
t039, 7, 22
t039, 7, 30
t039, 8, 39
t039, 9, 1
t039, 9, 31
t039, 13, 11
t039, 13, 24
t039, 14, 15
t039, 14, 17
t039, 14, 18
t039, 15, 17
t039, 15, 37
t039, 16, 12
t039, 16, 17
t039, 16, 39
t039, 17, 16
t039, 18, 12
t039, 18, 25
t039, 18, 40
t039, 19, 8
t039, 19, 15
t039, 19, 16
t039, 19, 22
t039, 19, 24
t039, 19, 31
t039, 22, 3
t039, 22, 10
t039, 22, 17
t039, 22, 19
t039, 22, 23
t039, 22, 30
t039, 23, 28
t039, 23, 31
t039, 23, 35
t039, 23, 40
t039, 24, 11
t039, 24, 22
t039, 24, 30
t039, 24, 38
t039, 26, 17
t039, 26, 35
t039, 26, 40
t039, 27, 10
t039, 27, 17
t039, 27, 31
t039, 28, 15
t039, 28, 24
t039, 29, 1
t039, 29, 8
t039, 29, 16
t039, 29, 26
t039, 30, 14
t039, 30, 15
t039, 33, 22
t039, 33, 25
t039, 33, 35
t039, 33, 36
t039, 34, 9
t039, 34, 17
t039, 34, 19
t039, 34, 28
t039, 34, 36
t039, 36, 24
t039, 37, 23
t039, 38, 12
t039, 38, 13
t039, 38, 39
t039, 39, 11
t039, 39, 24
t039, 40, 7
t039, 40, 36
t040, 1, 4
t040, 1, 17
t040, 1, 18
t040, 1, 24
t040, 1, 30
t040, 3, 13
t040, 3, 17
t040, 4, 22
t040, 6, 2
t040, 6, 7
t040, 6, 23
t040, 6, 27
t040, 7, 1
t040, 7, 8
t040, 7, 12
t040, 7, 17
t040, 7, 25
t040, 7, 30
t040, 8, 39
t040, 9, 1
t040, 9, 31
t040, 10, 28
t040, 11, 23
t040, 13, 11
t040, 13, 24
t040, 14, 15
t040, 14, 17
t040, 15, 17
t040, 15, 37
t040, 16, 12
t040, 16, 39
t040, 17, 9
t040, 17, 16
t040, 17, 19
t040, 18, 25
t040, 18, 40
t040, 19, 8
t040, 19, 15
t040, 19, 16
t040, 19, 22
t040, 21, 18
t040, 22, 1
t040, 22, 19
t040, 22, 23
t040, 22, 30
t040, 23, 28
t040, 23, 31
t040, 23, 35
t040, 23, 40
t040, 24, 22
t040, 24, 30
t040, 25, 17
t040, 27, 17
t040, 28, 4
t040, 28, 15
t040, 28, 24
t040, 28, 33
t040, 29, 8
t040, 29, 16
t040, 29, 23
t040, 29, 26
t040, 29, 32
t040, 30, 15
t040, 30, 31
t040, 33, 22
t040, 33, 25
t040, 33, 36
t040, 33, 38
t040, 34, 9
t040, 34, 25
t040, 34, 36
t040, 36, 24
t040, 38, 12
t040, 38, 13
t040, 38, 39
t040, 39, 11
t040, 39, 24
t040, 40, 36
t041, 1, 24
t041, 1, 37
t041, 1, 39
t041, 3, 10
t041, 3, 17
t041, 3, 37
t041, 4, 22
t041, 6, 23
t041, 6, 27
t041, 7, 1
t041, 7, 8
t041, 7, 12
t041, 7, 17
t041, 7, 25
t041, 7, 30
t041, 7, 31
t041, 8, 39
t041, 10, 28
t041, 11, 23
t041, 13, 8
t041, 14, 15
t041, 14, 30
t041, 15, 17
t041, 15, 37
t041, 16, 39
t041, 17, 4
t041, 17, 9
t041, 17, 16
t041, 17, 19
t041, 18, 25
t041, 18, 40
t041, 19, 8
t041, 19, 15
