t,src,snk
t182, 13, 35
t182, 13, 40
t182, 14, 9
t182, 14, 24
t182, 14, 26
t182, 14, 34
t182, 15, 16
t182, 20, 1
t182, 20, 30
t182, 21, 8
t182, 22, 28
t182, 23, 20
t182, 24, 2
t182, 26, 28
t182, 26, 30
t182, 26, 34
t182, 29, 34
t182, 29, 35
t182, 30, 11
t182, 30, 28
t182, 31, 33
t182, 32, 34
t182, 32, 39
t182, 33, 17
t182, 33, 34
t182, 33, 39
t182, 34, 5
t182, 34, 15
t182, 34, 21
t182, 34, 36
t182, 35, 3
t182, 35, 7
t182, 35, 9
t182, 35, 24
t182, 36, 32
t182, 37, 10
t182, 37, 30
t182, 38, 21
t182, 38, 34
t182, 40, 36
t183, 1, 4
t183, 3, 13
t183, 3, 26
t183, 4, 15
t183, 4, 31
t183, 4, 34
t183, 4, 35
t183, 5, 1
t183, 5, 32
t183, 5, 34
t183, 6, 4
t183, 6, 29
t183, 7, 32
t183, 8, 26
t183, 10, 5
t183, 12, 13
t183, 13, 8
t183, 13, 25
t183, 13, 26
t183, 13, 28
t183, 13, 34
t183, 13, 35
t183, 13, 40
t183, 14, 9
t183, 14, 24
t183, 14, 26
t183, 14, 34
t183, 15, 16
t183, 15, 21
t183, 19, 5
t183, 20, 30
t183, 22, 28
t183, 24, 2
t183, 25, 5
t183, 26, 28
t183, 26, 30
t183, 26, 34
t183, 29, 34
t183, 29, 35
t183, 30, 11
t183, 30, 28
t183, 31, 21
t183, 31, 22
t183, 31, 33
t183, 31, 38
t183, 32, 34
t183, 32, 39
t183, 33, 34
t183, 33, 39
t183, 34, 5
t183, 34, 21
t183, 34, 39
t183, 35, 7
t183, 35, 9
t183, 35, 23
t183, 35, 24
t183, 36, 21
t183, 36, 32
t183, 37, 1
t183, 37, 10
t183, 37, 30
t183, 38, 21
t183, 38, 32
t183, 38, 34
t183, 40, 36
t184, 1, 4
t184, 1, 8
t184, 1, 23
t184, 2, 5
t184, 2, 25
t184, 2, 37
t184, 3, 26
t184, 4, 15
t184, 4, 22
t184, 4, 31
t184, 4, 34
t184, 4, 35
t184, 5, 1
t184, 5, 32
t184, 5, 34
t184, 6, 4
t184, 6, 29
t184, 7, 32
t184, 12, 13
t184, 13, 8
t184, 13, 26
t184, 13, 34
t184, 13, 35
t184, 14, 1
t184, 14, 7
t184, 14, 9
t184, 14, 10
t184, 14, 12
t184, 14, 26
t184, 14, 34
t184, 15, 16
t184, 15, 21
t184, 19, 5
t184, 19, 9
t184, 20, 5
t184, 22, 30
t184, 24, 2
t184, 25, 5
t184, 25, 29
t184, 26, 30
t184, 26, 34
t184, 27, 1
t184, 29, 34
t184, 29, 35
t184, 30, 28
t184, 31, 21
t184, 31, 22
t184, 31, 33
t184, 31, 38
t184, 32, 34
t184, 32, 39
t184, 33, 39
t184, 34, 27
t184, 34, 38
t184, 35, 23
t184, 35, 24
t184, 35, 31
t184, 36, 14
t184, 36, 21
t184, 36, 25
t184, 36, 32
t184, 37, 1
t184, 37, 9
t184, 37, 10
t184, 37, 16
t184, 37, 20
t184, 37, 30
t184, 38, 21
t184, 38, 29
t184, 40, 36
t185, 1, 4
t185, 1, 8
t185, 1, 10
t185, 2, 5
t185, 2, 22
t185, 2, 24
t185, 2, 25
t185, 2, 37
t185, 3, 5
t185, 3, 26
t185, 4, 15
t185, 4, 22
t185, 4, 24
t185, 4, 35
t185, 5, 27
t185, 5, 32
t185, 5, 34
t185, 6, 4
t185, 6, 29
t185, 11, 34
t185, 12, 13
t185, 13, 5
t185, 13, 26
t185, 13, 35
t185, 14, 1
t185, 14, 7
t185, 14, 10
t185, 14, 20
t185, 14, 26
t185, 14, 34
t185, 15, 21
t185, 19, 5
t185, 19, 9
t185, 20, 4
t185, 20, 5
t185, 22, 30
t185, 22, 36
t185, 24, 2
t185, 24, 17
t185, 25, 5
t185, 25, 23
t185, 25, 29
t185, 26, 5
t185, 26, 18
t185, 26, 30
t185, 26, 34
t185, 27, 1
t185, 27, 29
t185, 29, 34
t185, 29, 35
t185, 30, 28
t185, 30, 34
t185, 31, 23
t185, 31, 33
t185, 31, 38
t185, 32, 34
t185, 32, 39
t185, 34, 27
t185, 34, 38
t185, 35, 23
t185, 35, 32
t185, 36, 14
t185, 36, 21
t185, 37, 3
t185, 37, 9
t185, 37, 10
t185, 37, 16
t185, 37, 20
t185, 37, 30
t185, 37, 38
t185, 38, 4
t185, 38, 21
t185, 38, 29
t185, 39, 38
t185, 40, 31
t185, 40, 34
t185, 40, 36
t186, 1, 8
t186, 1, 10
t186, 1, 21
t186, 1, 26
t186, 1, 35
t186, 2, 5
t186, 2, 22
t186, 2, 24
t186, 2, 25
t186, 2, 37
t186, 3, 5
t186, 3, 26
t186, 3, 37
t186, 4, 15
t186, 4, 22
t186, 4, 24
t186, 4, 35
t186, 5, 4
t186, 5, 25
t186, 5, 27
t186, 5, 32
t186, 5, 34
t186, 6, 4
t186, 6, 33
t186, 8, 19
t186, 10, 37
t186, 11, 34
t186, 12, 29
t186, 13, 5
t186, 13, 26
t186, 13, 35
t186, 14, 1
t186, 14, 7
t186, 14, 10
t186, 14, 20
t186, 14, 34
t186, 15, 21
t186, 17, 23
t186, 19, 1
t186, 19, 5
t186, 19, 9
t186, 20, 4
t186, 20, 5
t186, 22, 21
t186, 23, 34
t186, 24, 2
t186, 24, 17
t186, 24, 23
t186, 25, 5
t186, 25, 23
t186, 25, 29
t186, 25, 33
t186, 26, 5
t186, 26, 18
t186, 26, 30
t186, 27, 1
t186, 27, 29
t186, 27, 34
t186, 27, 39
t186, 29, 35
t186, 30, 34
t186, 31, 23
t186, 31, 38
t186, 32, 34
t186, 34, 27
t186, 34, 38
t186, 35, 23
t186, 36, 14
t186, 36, 21
t186, 37, 3
t186, 37, 9
t186, 37, 10
t186, 37, 20
t186, 38, 4
t186, 38, 21
t186, 38, 29
t186, 39, 38
t186, 40, 3
t186, 40, 34
t186, 40, 36
t187, 1, 8
t187, 1, 10
t187, 1, 21
t187, 1, 26
t187, 1, 35
t187, 3, 5
t187, 3, 18
t187, 3, 26
t187, 3, 37
t187, 4, 15
t187, 4, 22
t187, 5, 4
t187, 5, 8
t187, 5, 25
t187, 5, 32
t187, 5, 34
t187, 6, 16
t187, 6, 33
t187, 10, 37
t187, 11, 34
t187, 13, 5
t187, 13, 26
t187, 13, 35
t187, 14, 7
t187, 14, 20
t187, 14, 30
t187, 14, 34
t187, 15, 16
t187, 15, 39
t187, 19, 1
t187, 19, 5
t187, 19, 9
t187, 20, 4
t187, 20, 5
t187, 20, 34
t187, 20, 37
t187, 22, 21
t187, 23, 18
t187, 23, 34
t187, 24, 2
t187, 24, 7
t187, 24, 17
t187, 24, 18
t187, 24, 23
t187, 27, 17
t187, 27, 25
t187, 27, 34
t187, 27, 39
t187, 29, 35
t187, 31, 38
t187, 32, 1
t187, 34, 27
t187, 34, 38
t187, 36, 14
t187, 37, 3
t187, 37, 10
t187, 37, 20
t187, 38, 4
t187, 38, 29
t187, 39, 5
t187, 39, 38
t187, 40, 3
t187, 40, 4
t187, 40, 9
t187, 40, 27
t187, 40, 34
t187, 40, 36
t188, 1, 8
t188, 1, 21
t188, 1, 26
t188, 1, 35
t188, 3, 18
t188, 3, 19
t188, 3, 26
t188, 3, 37
t188, 4, 22
t188, 5, 4
t188, 5, 25
t188, 5, 34
t188, 6, 33
t188, 10, 37
t188, 11, 34
t188, 13, 5
t188, 13, 26
t188, 13, 35
t188, 14, 25
t188, 14, 30
t188, 14, 34
t188, 15, 16
t188, 15, 39
t188, 16, 8
t188, 19, 1
t188, 19, 5
t188, 19, 9
t188, 20, 4
t188, 20, 5
t188, 20, 8
t188, 20, 9
t188, 20, 26
t188, 20, 30
t188, 20, 34
t188, 20, 37
t188, 22, 21
t188, 23, 34
t188, 24, 2
t188, 24, 7
t188, 24, 18
t188, 24, 23
t188, 25, 19
t188, 26, 5
t188, 26, 6
t188, 27, 13
t188, 27, 17
t188, 27, 23
t188, 27, 25
t188, 27, 34
t188, 27, 39
t188, 29, 35
t188, 30, 4
t188, 30, 28
t188, 31, 22
t188, 31, 35
t188, 31, 38
t188, 34, 27
t188, 34, 38
t188, 36, 35
t188, 37, 3
t188, 37, 10
t188, 38, 20
t188, 38, 23
t188, 38, 26
t188, 38, 31
t188, 38, 33
t188, 39, 5
t188, 39, 19
t188, 39, 22
t188, 39, 38
t188, 40, 3
t188, 40, 4
t188, 40, 9
t188, 40, 19
t188, 40, 27
t188, 40, 34
t188, 40, 36
t189, 1, 8
t189, 1, 21
t189, 1, 26
t189, 1, 35
t189, 3, 9
t189, 3, 18
t189, 3, 19
t189, 3, 31
t189, 3, 37
t189, 6, 33
t189, 9, 25
t189, 10, 37
t189, 11, 34
t189, 12, 18
t189, 13, 5
t189, 13, 10
t189, 13, 26
t189, 13, 35
t189, 14, 25
t189, 14, 30
t189, 14, 34
t189, 15, 39
t189, 16, 8
t189, 18, 26
t189, 19, 1
t189, 19, 5
t189, 19, 13
t189, 20, 4
t189, 20, 5
t189, 20, 8
t189, 20, 9
t189, 20, 30
t189, 20, 34
t189, 20, 37
t189, 22, 3
t189, 22, 21
t189, 22, 32
t189, 22, 39
t189, 24, 16
t189, 25, 19
t189, 27, 13
t189, 27, 17
t189, 27, 20
t189, 27, 23
t189, 27, 25
t189, 27, 34
t189, 27, 39
t189, 28, 37
t189, 29, 34
t189, 30, 4
t189, 30, 28
t189, 31, 22
t189, 31, 35
t189, 31, 38
t189, 34, 38
t189, 36, 35
t189, 38, 6
t189, 38, 16
t189, 38, 21
t189, 38, 23
t189, 38, 26
t189, 38, 31
t189, 38, 33
t189, 38, 34
t189, 39, 5
t189, 39, 19
t189, 39, 22
t189, 39, 38
t189, 40, 19
t190, 1, 26
t190, 1, 32
t190, 3, 9
t190, 3, 18
t190, 3, 19
t190, 3, 31
t190, 4, 24
t190, 6, 33
t190, 8, 25
t190, 8, 26
t190, 9, 12
t190, 10, 2
t190, 10, 16
t190, 10, 37
t190, 11, 34
t190, 12, 18
t190, 13, 26
t190, 14, 25
t190, 14, 30
t190, 14, 34
t190, 15, 36
t190, 17, 22
t190, 18, 26
t190, 19, 1
t190, 19, 13
t190, 20, 4
t190, 20, 8
t190, 20, 9
t190, 20, 17
t190, 20, 19
t190, 20, 30
t190, 20, 34
t190, 20, 37
t190, 20, 38
t190, 21, 37
t190, 22, 3
t190, 22, 19
t190, 22, 21
t190, 22, 32
t190, 22, 39
t190, 24, 16
t190, 27, 17
t190, 27, 34
t190, 27, 39
t190, 28, 13
t190, 28, 22
t190, 28, 34
t190, 28, 37
t190, 29, 25
t190, 29, 34
t190, 30, 28
t190, 32, 23
t190, 33, 25
t190, 34, 38
t190, 35, 34
t190, 38, 4
t190, 38, 6
t190, 38, 16
t190, 38, 21
t190, 38, 28
t190, 38, 29
t190, 38, 34
t190, 39, 3
t190, 39, 5
t190, 39, 19
t190, 39, 21
t190, 39, 22
t190, 39, 36
t190, 40, 19
t191, 1, 26
t191, 2, 31
t191, 3, 6
t191, 3, 9
t191, 3, 18
t191, 4, 24
t191, 5, 25
t191, 5, 34
t191, 6, 33
t191, 7, 15
t191, 8, 25
t191, 8, 26
t191, 9, 11
t191, 9, 12
t191, 10, 2
t191, 10, 6
t191, 10, 16
t191, 10, 37
t191, 11, 18
t191, 11, 25
t191, 11, 34
t191, 11, 37
t191, 14, 25
t191, 14, 30
t191, 15, 14
t191, 15, 36
t191, 17, 22
t191, 18, 9
t191, 20, 7
t191, 20, 8
t191, 20, 9
t191, 20, 17
t191, 20, 24
t191, 20, 25
t191, 20, 33
t191, 20, 37
t191, 20, 38
t191, 21, 13
t191, 21, 29
t191, 21, 37
t191, 22, 3
t191, 22, 14
t191, 22, 19
t191, 22, 21
t191, 24, 16
t191, 24, 25
t191, 27, 17
t191, 27, 34
t191, 27, 39
t191, 28, 12
t191, 28, 13
t191, 28, 22
t191, 28, 34
t191, 28, 36
t191, 28, 37
t191, 29, 25
t191, 30, 28
t191, 32, 36
t191, 33, 25
t191, 34, 15
t191, 35, 30
t191, 35, 34
t191, 35, 37
t191, 38, 2
t191, 38, 3
t191, 38, 6
t191, 38, 28
t191, 38, 29
t191, 38, 34
t191, 39, 3
t191, 39, 13
t191, 39, 19
t191, 39, 21
t191, 39, 22
t191, 39, 34
t192, 1, 6
t192, 1, 26
t192, 2, 31
t192, 3, 6
t192, 3, 9
t192, 4, 24
t192, 5, 25
t192, 7, 15
t192, 8, 7
t192, 8, 17
t192, 8, 25
t192, 9, 12
t192, 10, 2
t192, 10, 6
t192, 10, 16
t192, 10, 37
t192, 11, 7
t192, 11, 8
t192, 11, 16
t192, 11, 18
t192, 11, 25
t192, 11, 33
t192, 11, 34
t192, 11, 37
t192, 11, 39
t192, 15, 14
t192, 16, 27
t192, 16, 34
t192, 16, 40
t192, 17, 22
t192, 18, 9
t192, 18, 34
t192, 18, 40
t192, 20, 17
t192, 20, 24
t192, 20, 25
t192, 21, 7
t192, 21, 9
t192, 21, 13
t192, 21, 15
t192, 21, 23
t192, 24, 13
t192, 24, 25
t192, 24, 34
t192, 27, 17
t192, 27, 34
t192, 27, 39
t192, 28, 13
t192, 28, 34
t192, 28, 37
t192, 29, 25
t192, 30, 28
t192, 32, 11
t192, 32, 36
t192, 33, 3
t192, 33, 25
t192, 34, 15
t192, 35, 30
t192, 35, 34
t192, 38, 2
t192, 38, 9
t192, 38, 18
t192, 38, 28
t192, 38, 29
t192, 38, 34
t192, 39, 2
t192, 39, 13
t192, 39, 19
t192, 39, 23
t192, 39, 28
t192, 39, 34
t193, 1, 6
t193, 1, 26
t193, 2, 25
t193, 2, 31
t193, 2, 33
t193, 5, 25
t193, 6, 2
t193, 7, 15
t193, 7, 30
t193, 8, 7
t193, 8, 17
t193, 8, 25
t193, 9, 12
t193, 10, 6
t193, 10, 37
t193, 11, 16
t193, 11, 20
t193, 11, 33
t193, 11, 34
t193, 11, 39
t193, 12, 40
t193, 13, 34
t193, 14, 5
t193, 15, 14
t193, 16, 2
t193, 16, 5
t193, 16, 27
t193, 16, 34
t193, 17, 18
t193, 17, 22
t193, 18, 9
t193, 18, 34
t193, 18, 36
t193, 18, 40
t193, 20, 24
t193, 20, 25
t193, 21, 7
t193, 21, 9
t193, 21, 13
t193, 21, 15
t193, 21, 23
t193, 22, 25
t193, 23, 34
t193, 24, 13
t193, 24, 34
t193, 27, 17
t193, 28, 3
t193, 28, 29
t193, 29, 25
t193, 30, 28
t193, 32, 11
t193, 32, 36
t193, 33, 3
t193, 33, 40
t193, 35, 29
t193, 35, 34
t193, 35, 37
t193, 38, 2
t193, 38, 8
t193, 38, 9
t193, 38, 18
t193, 38, 28
t193, 38, 29
t193, 39, 2
t193, 39, 13
t193, 39, 17
t193, 39, 19
t193, 39, 23
t193, 39, 28
t194, 1, 26
t194, 1, 35
t194, 2, 25
t194, 2, 31
t194, 2, 33
t194, 5, 25
t194, 7, 13
t194, 7, 15
t194, 7, 24
t194, 7, 30
t194, 8, 25
t194, 9, 2
t194, 9, 12
t194, 9, 15
t194, 10, 2
t194, 10, 7
t194, 10, 37
t194, 11, 16
t194, 11, 23
t194, 11, 33
t194, 11, 39
t194, 12, 40
t194, 13, 18
t194, 14, 5
t194, 14, 12
t194, 15, 14
t194, 16, 2
t194, 16, 5
t194, 16, 8
t194, 16, 12
t194, 16, 27
t194, 17, 18
t194, 18, 23
t194, 18, 25
t194, 18, 36
t194, 18, 37
t194, 20, 5
t194, 20, 25
t194, 21, 7
t194, 21, 13
t194, 21, 15
t194, 22, 25
t194, 22, 34
t194, 23, 34
t194, 24, 6
t194, 24, 34
t194, 26, 23
t194, 27, 17
t194, 27, 28
t194, 28, 3
t194, 28, 29
t194, 28, 33
t194, 30, 28
t194, 32, 11
t194, 32, 36
t194, 33, 2
t194, 33, 3
t194, 33, 5
t194, 33, 40
t194, 34, 39
t194, 35, 29
t194, 35, 34
t194, 35, 37
t194, 36, 30
t194, 38, 8
t194, 38, 9
t194, 38, 28
t194, 38, 29
t194, 39, 2
t194, 39, 13
t194, 39, 19
t194, 39, 34
t195, 1, 8
t195, 1, 35
t195, 2, 10
t195, 2, 26
t195, 2, 33
t195, 5, 23
t195, 5, 25
t195, 8, 25
t195, 9, 2
t195, 9, 6
t195, 9, 18
t195, 9, 23
t195, 10, 2
t195, 10, 7
t195, 10, 37
t195, 11, 16
t195, 11, 23
t195, 11, 24
t195, 11, 33
t195, 11, 39
t195, 13, 18
t195, 14, 5
t195, 15, 11
t195, 15, 14
t195, 15, 39
t195, 16, 2
t195, 16, 5
t195, 17, 18
t195, 18, 23
t195, 18, 25
t195, 18, 33
t195, 18, 36
t195, 18, 37
t195, 19, 34
t195, 21, 7
t195, 21, 8
t195, 21, 16
t195, 23, 34
t195, 24, 6
t195, 24, 34
t195, 27, 17
t195, 27, 28
t195, 28, 29
t195, 28, 33
t195, 30, 11
t195, 30, 28
t195, 33, 3
t195, 33, 5
t195, 33, 40
t195, 34, 26
t195, 34, 39
t195, 35, 29
t195, 35, 34
t195, 35, 37
t195, 36, 6
t195, 36, 30
t195, 37, 32
t195, 38, 8
t195, 38, 9
t195, 38, 19
t195, 38, 28
t195, 38, 29
t195, 39, 5
t195, 39, 34
t195, 39, 40
t196, 1, 8
t196, 2, 26
t196, 2, 39
t196, 5, 23
t196, 5, 25
t196, 7, 36
t196, 8, 25
t196, 9, 14
t196, 9, 29
t196, 10, 2
t196, 10, 7
t196, 10, 37
t196, 11, 24
t196, 11, 39
t196, 12, 35
t196, 13, 20
t196, 13, 23
t196, 14, 5
t196, 14, 16
t196, 15, 14
t196, 15, 39
t196, 16, 12
t196, 17, 18
t196, 18, 23
t196, 18, 25
t196, 18, 33
t196, 18, 36
t196, 18, 37
t196, 18, 40
t196, 19, 34
t196, 21, 8
t196, 21, 16
t196, 23, 6
t196, 23, 34
t196, 27, 17
t196, 28, 33
t196, 30, 11
t196, 30, 28
t196, 33, 3
t196, 33, 5
t196, 34, 16
t196, 34, 25
t196, 34, 26
t196, 34, 39
t196, 35, 23
t196, 35, 29
t196, 35, 34
t196, 36, 3
t196, 36, 39
t196, 37, 32
t196, 38, 8
t196, 38, 19
t196, 38, 23
t196, 38, 28
t196, 39, 5
t196, 39, 40
t197, 1, 32
t197, 2, 26
t197, 7, 36
t197, 8, 25
t197, 10, 2
t197, 10, 5
t197, 10, 7
t197, 10, 29
t197, 11, 24
t197, 12, 35
t197, 13, 20
t197, 13, 23
t197, 15, 14
t197, 15, 35
t197, 17, 18
t197, 17, 23
t197, 18, 13
t197, 18, 23
t197, 18, 25
t197, 18, 34
t197, 18, 36
t197, 18, 37
t197, 18, 40
t197, 19, 34
t197, 19, 40
t197, 21, 16
t197, 23, 6
t197, 23, 24
t197, 25, 20
t197, 27, 17
t197, 27, 28
t197, 28, 10
t197, 28, 33
t197, 30, 7
t197, 30, 11
t197, 30, 28
t197, 34, 25
t197, 34, 26
t197, 34, 30
t197, 37, 24
t197, 37, 32
t197, 38, 16
t197, 38, 19
t197, 38, 21
t197, 38, 23
t197, 39, 5
t197, 39, 40
t198, 1, 32
t198, 2, 26
t198, 3, 22
t198, 3, 32
t198, 3, 40
t198, 7, 36
t198, 10, 2
t198, 10, 3
t198, 10, 5
t198, 10, 6
t198, 10, 7
t198, 10, 12
t198, 10, 13
t198, 10, 20
t198, 10, 29
t198, 11, 20
t198, 11, 24
t198, 13, 20
t198, 13, 23
t198, 13, 26
t198, 13, 36
t198, 14, 15
t198, 15, 14
t198, 15, 16
t198, 15, 34
t198, 15, 35
t198, 15, 38
t198, 18, 13
t198, 18, 25
t198, 18, 26
t198, 18, 34
t198, 18, 37
t198, 18, 40
t198, 19, 3
t198, 19, 40
t198, 21, 16
t198, 23, 6
t198, 27, 17
t198, 27, 28
t198, 27, 39
t198, 28, 10
t198, 30, 7
t198, 30, 11
t198, 30, 28
t198, 34, 15
t198, 34, 25
t198, 34, 26
t198, 34, 30
t198, 35, 21
t198, 37, 3
t198, 37, 23
t198, 37, 24
t198, 38, 13
t198, 38, 16
t198, 38, 21
t198, 38, 23
t198, 38, 35
t198, 39, 5
t198, 39, 38
t198, 39, 40
t199, 1, 7
t199, 1, 11
t199, 1, 12
t199, 1, 27
t199, 1, 32
t199, 3, 25
t199, 3, 40
t199, 7, 36
t199, 10, 1
t199, 10, 3
t199, 10, 6
t199, 10, 12
t199, 10, 13
t199, 10, 20
t199, 10, 29
t199, 11, 20
t199, 11, 24
t199, 13, 23
t199, 13, 26
t199, 13, 36
t199, 14, 15
t199, 14, 24
t199, 15, 3
t199, 15, 9
t199, 15, 14
t199, 15, 16
t199, 15, 34
t199, 15, 35
t199, 15, 38
t199, 18, 23
t199, 18, 25
t199, 18, 26
t199, 18, 28
t199, 18, 33
t199, 18, 34
t199, 18, 37
t199, 18, 40
t199, 19, 28
t199, 19, 40
t199, 20, 7
t199, 20, 17
t199, 21, 16
t199, 23, 6
t199, 25, 8
t199, 27, 28
t199, 27, 39
t199, 28, 6
t199, 28, 10
t199, 30, 3
t199, 30, 28
t199, 34, 15
t199, 34, 25
t199, 34, 30
t199, 35, 21
t199, 36, 13
t199, 37, 3
t199, 37, 23
t199, 37, 24
t199, 37, 28
t199, 38, 2
t199, 38, 7
t199, 38, 13
t199, 38, 16
t199, 38, 19
t199, 38, 21
t199, 38, 23
t199, 39, 38
t199, 39, 40
t200, 1, 5
t200, 1, 7
t200, 1, 11
t200, 1, 12
t200, 1, 27
t200, 1, 30
t200, 1, 32
t200, 3, 2
t200, 3, 9
t200, 3, 40
t200, 7, 28
t200, 7, 36
t200, 10, 1
t200, 10, 12
t200, 10, 13
t200, 10, 20
t200, 11, 5
t200, 11, 20
t200, 11, 24
t200, 11, 28
t200, 12, 1
t200, 13, 23
t200, 13, 26
t200, 13, 28
t200, 13, 36
t200, 14, 21
t200, 14, 24
t200, 14, 36
t200, 15, 3
t200, 15, 14
t200, 15, 16
t200, 15, 34
t200, 15, 38
t200, 18, 23
t200, 18, 24
t200, 18, 25
t200, 18, 26
t200, 18, 28
t200, 18, 33
t200, 18, 34
t200, 18, 37
t200, 19, 28
t200, 19, 39
t200, 19, 40
t200, 20, 7
t200, 20, 8
t200, 20, 10
t200, 20, 17
t200, 21, 16
t200, 27, 13
t200, 27, 21
t200, 27, 34
t200, 27, 39
t200, 28, 6
t200, 28, 10
t200, 28, 35
t200, 29, 28
t200, 29, 33
t200, 30, 3
t200, 30, 10
t200, 30, 20
t200, 30, 28
t200, 34, 15
t200, 35, 10
t200, 35, 21
t200, 35, 32
t200, 36, 13
t200, 37, 3
t200, 37, 23
t200, 37, 24
t200, 37, 28
t200, 37, 34
t200, 38, 2
t200, 38, 7
t200, 38, 13
t200, 38, 16
t200, 38, 19
t200, 38, 21
t200, 38, 25
t200, 38, 37
t200, 38, 39
t200, 39, 34
t200, 39, 38
t201, 1, 5
t201, 1, 7
t201, 1, 11
t201, 1, 12
t201, 1, 17
t201, 1, 24
t201, 1, 27
t201, 1, 30
t201, 1, 32
t201, 1, 40
t201, 2, 7
t201, 3, 2
t201, 3, 6
t201, 7, 23
t201, 7, 28
t201, 9, 5
t201, 10, 13
t201, 10, 20
t201, 10, 37
t201, 11, 3
t201, 11, 4
t201, 11, 5
t201, 11, 13
t201, 11, 20
t201, 11, 24
t201, 11, 25
t201, 11, 28
t201, 11, 30
t201, 12, 7
t201, 13, 1
t201, 13, 16
t201, 13, 26
t201, 13, 28
t201, 13, 36
t201, 14, 7
t201, 14, 21
t201, 14, 24
t201, 14, 36
t201, 15, 14
t201, 15, 16
t201, 15, 36
t201, 16, 28
t201, 18, 23
t201, 18, 24
t201, 18, 25
t201, 18, 26
t201, 18, 28
t201, 18, 33
t201, 18, 34
t201, 19, 40
t201, 20, 7
t201, 20, 8
t201, 20, 10
t201, 20, 17
t201, 23, 5
t201, 23, 13
t201, 23, 20
t201, 26, 34
t201, 27, 13
t201, 27, 21
t201, 27, 34
t201, 28, 6
t201, 28, 10
t201, 28, 35
t201, 29, 13
t201, 29, 33
t201, 29, 34
t201, 30, 5
t201, 30, 10
t201, 30, 20
t201, 30, 21
t201, 30, 28
t201, 34, 15
t201, 35, 32
t201, 36, 8
t201, 36, 13
t201, 37, 3
t201, 37, 19
t201, 37, 20
t201, 37, 27
t201, 37, 28
t201, 37, 34
t201, 38, 1
t201, 38, 2
t201, 38, 3
t201, 38, 7
t201, 38, 8
t201, 38, 13
t201, 38, 16
t201, 38, 19
t201, 38, 21
t201, 38, 22
t201, 38, 28
t201, 38, 30
t201, 38, 37
t201, 38, 39
t201, 39, 3
t201, 39, 9
t201, 39, 34
t201, 39, 38
t202, 1, 5
t202, 1, 7
t202, 1, 12
t202, 1, 17
t202, 1, 24
t202, 1, 40
t202, 2, 7
t202, 4, 8
t202, 7, 28
t202, 10, 20
t202, 10, 30
t202, 10, 37
t202, 11, 3
t202, 11, 4
t202, 11, 28
t202, 11, 30
t202, 11, 34
t202, 12, 7
t202, 13, 1
t202, 13, 16
t202, 13, 23
t202, 13, 26
t202, 13, 36
t202, 14, 7
t202, 14, 21
t202, 14, 37
t202, 15, 14
t202, 16, 14
t202, 16, 28
t202, 18, 23
t202, 18, 24
t202, 18, 26
t202, 18, 28
t202, 18, 33
t202, 18, 34
t202, 19, 40
t202, 20, 7
t202, 20, 8
t202, 20, 10
t202, 22, 25
t202, 23, 5
t202, 23, 6
t202, 23, 11
t202, 23, 13
t202, 23, 20
t202, 23, 26
t202, 25, 8
t202, 26, 34
t202, 27, 13
t202, 27, 21
t202, 27, 26
t202, 27, 30
t202, 27, 34
t202, 28, 6
t202, 28, 10
t202, 28, 20
t202, 28, 29
t202, 28, 35
t202, 29, 13
t202, 29, 20
t202, 29, 34
t202, 30, 5
t202, 30, 20
t202, 30, 21
t202, 30, 28
t202, 34, 15
t202, 36, 8
t202, 36, 13
t202, 37, 3
t202, 37, 19
t202, 37, 20
t202, 37, 27
t202, 37, 28
t202, 37, 34
t202, 38, 3
t202, 38, 7
t202, 38, 8
t202, 38, 21
t202, 38, 22
t202, 38, 28
t202, 38, 30
t202, 38, 39
t202, 39, 3
t202, 39, 9
t202, 39, 34
t203, 1, 7
t203, 1, 12
t203, 1, 17
t203, 1, 21
t203, 1, 24
t203, 1, 28
t203, 1, 37
t203, 2, 7
t203, 4, 8
t203, 4, 37
t203, 7, 28
t203, 7, 30
t203, 8, 5
t203, 8, 25
t203, 8, 32
t203, 8, 34
t203, 10, 30
t203, 10, 37
t203, 11, 4
t203, 11, 8
t203, 11, 27
t203, 11, 28
t203, 11, 30
t203, 11, 34
t203, 12, 7
t203, 13, 1
t203, 13, 19
t203, 13, 20
t203, 13, 23
t203, 13, 26
t203, 14, 7
t203, 14, 37
t203, 15, 14
t203, 16, 14
t203, 16, 23
t203, 16, 28
t203, 16, 33
t203, 18, 25
t203, 18, 26
t203, 19, 40
t203, 20, 7
t203, 20, 10
t203, 20, 34
t203, 22, 25
t203, 23, 5
t203, 23, 11
t203, 23, 13
t203, 23, 20
t203, 23, 26
t203, 24, 28
t203, 25, 8
t203, 26, 28
t203, 27, 21
t203, 27, 26
t203, 27, 29
t203, 27, 34
t203, 28, 7
t203, 28, 20
t203, 28, 29
t203, 29, 13
t203, 29, 20
t203, 30, 28
t203, 31, 28
t203, 34, 15
t203, 36, 13
t203, 37, 19
t203, 37, 20
t203, 37, 27
t203, 37, 28
t203, 37, 34
t203, 38, 7
t203, 38, 9
t203, 38, 21
t203, 38, 28
t203, 40, 4
t204, 1, 7
t204, 1, 21
t204, 1, 26
t204, 1, 28
t204, 2, 7
t204, 2, 16
t204, 4, 20
t204, 4, 34
t204, 4, 37
t204, 6, 24
t204, 7, 12
t204, 7, 28
t204, 7, 30
t204, 8, 5
